"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"83","abgelehnt","µm","really","abermals",NA,"abgegebenen","abgelaufene","kurz",NA,NA,"bekommt","darin","eingehen","artikels","cdu","begann","usa","fordern","immer","grund","klare","stimmt","spdpolitikerin","gefragt","darauf","spd","quelle","klingt","macht","wurde","bewertung","geschichte","freud","facebook","wolfgang","links","google","beleg","high","bill","rubrik","goerings","minute","stimmen","of","treffer","verurteilt","foundation","jacques","faelschlicherweise","leben","archiviert","verbindungen","nationalsozialisten","technologien","schreibt","damals","stefan","twitter","council","gibt","welt","gespraech","post","eliten","rede","damals","kritisierte","interview","staaten",NA
"84","abgelehnte","aachen","rede","abes",NA,"abgeglichen","abgelegt","langen",NA,NA,"belegen","frage","eingeordnet","kommt","artikel","beispielsweise","usamerikanischen","fuehrten","oktober","bereits","kommentar","seite","states","gegenteil","abrufbar","waeren","szene","stop","meinungsfreiheit","bereits","aufs","kandidieren","fundstelle","vermeintliche","video","nimmt","ursprung","gavi","journalist","weidel","usamerikanischen","grosseltern","welt","oeffentlichen","suche","verbindungen","verbindung","groesste","kotré","school","finden","darin","gesellschaft","normalitaet","twitter","politiker","quelle","vielleicht","falsche","durchsucht","sagt","stimmt","laesst","deutschen","fox","interessen","volk","sprach","stellte","richtig",NA
"85","abgeleitet","aan","reisst","abfaelle",NA,"abgegrenzt","abgelehnt","lauten",NA,NA,"belegt","deutschen","elend","mehr","stellt","belegen","verbrechen","ganz","abgeordnete","facebook","rubrik","steht","steckt","gelegt","abschrift","zeitung","unsere","ueberhaupt","missverstanden","maerz","ausgabe","michael","heine","tatsaechlich","ministerpraesidenten","anonymousnewsru","immer","transkript","plenarsitzung","system","zitiert","gruenenpolitikerin","idee","tun","archiviertbewertung","vereidigung","kontext","gruenenpolitikers","mokka","foundation","website","aeusserungen","fruehere","spruch","post","denken","archiviert","zitatbild","usa","fehlinterpretation","gesagt","politischen","treffen","sharepic","freiheit","version","kopftuch","jedoch","geaeussert","text",NA
"86","abgelenkt","aap","schreiben","abfaellt",NA,"abgehalten","abgelehnte","legalisieren",NA,NA,"belogen","konnte","enthaelt","schon","somit","besagte","verfassen","geplant","angeblichem","artikel","textes","frage","suchbegriffe","george","aeusserte","ganz","gar","kirche","rolle","name","briefen","nachrichtenfabrik","heinrich","melinda","damals","sueddeutschen","vermeintlichen","all","projekt","sagte","internet","gute","saetze","tatsaechlich","zusammen","verschwoerungstheorien","deutsche","investiert","rockefeller","politikerin","posting","amerikanischen","saetze","stuttgart","facebookpost","seite","weissen","zitate","nachrichtenagentur","is","auszug","christian","kursiert","mitglied","hauses","prag","eltern","ben","worte","aeusserungen",NA
"87","abgelesen","aargauer","see","abfall",NA,"abgeholt","abgeleitet","liebsten",NA,NA,"beruehmt","kommt","erklaerung","april","kinder","beschreiben","verhaeltnis","gleichzusetzen","angst","schon","titeln","muessen","uebersetzung","groesstenteils","aggression","spaeter","zusammenhang","tshirts","snopes","kursiert","dokument","nationalsozialismus","islamischen","kursiert","geschichte","job","findet","to","radikalen","viele","dollar","halleleaksde","geaeussert","belege","aeusserung","weisse","texte","investitionen","schwachen","to","cdu","elektroschocktherapie","spd","verlieren","politische","googlesuche","treffen","hinweis","antwortete","journal","bundeskanzlers","nie","rede","bali","kathleen","is","republik","big","spricht","sowohl",NA
"88","abgenommen","ab","sichtweise","abflug",NA,"abgeholzt","abgelenkt","link",NA,NA,"beschreiben","schon","erneut","erklaert","suche","buchs","verwandt","gruenen","artikeltext","laut","vorurteile","land","zuordnen","heraus","aktionsprogramm","dagegen","gibt","geteilte","spreche","angaben","enten","ravensburg","james","dpa","eigentlich","art","ueberhaupt","cnbc","sage","national","zeitungen","jr","mai","keinerlei","besitz","verfuegbar","praesidenten","investment","trump","for","vermeintliche","great","foundation","cdu","politiker","gebracht","satz","beweis","archiviert","kaempften","faschisten","tun","gesprochen","christine","nih","egal","wortlaut","biotechnologieunternehmen","verbreitete","gehalten",NA
"89","abgeordnete","abalo","snopescom","abfolge",NA,"abgeklaert","abgelesen","mache",NA,NA,"beteiligt","sei","ernsthaft","animiert","wirklich","crowdtangle","verweist","immigranten","bedrohungen","mal","alten","akkaya","zusammen","katholischen","angezeigt","stimmt","seite","identitaeren","start","tatsaechlich","friedrich","sed","josé","nie","npd","deutscher","text","gericht","schuldig","namen","schon","kennedys","ebenfalls","artikel","bundesstaaten","posting","zitiert","katrin","suche","genannte","blogartikel","gruenenpolitikerin","york","welt","immer","of","titel","today","sagen","klaus","foundations","vermeintliche","sagte","erwachsen","ricarda","erfunden","groessten","englischer","amerikanischen","kleber",NA
"90","abgeordneten","abbag","spricht","abfotografiert",NA,"abgekuerzt","abgenommen","macht",NA,NA,"bevoelkerung","tatsaechlich","erwaehnte","beauftragt","zeitung","datiert","vielleicht","intensiv","befragt","deutschland","fazit","allgemeinen","zweitens","kongress","archiv","ziel","natuerlich","moeglicherweise","trump","bewertung","gedicht","sozialistische","kennedy","nirgends","mal","plattform","youtube","autorin","sharepics","damalige","ja","manipulieren","video","jahren","claus","eugen","kursierenden","kinderehe","ergebnis","zitiert","aktien","irgendwann","dibbuk","albert","abgeschafft","dafuer","welt","vermeintliche","belege","lanz","gerhard","arizona","gesellschaft","francis","rubrik","christian","titel","erobern","forderung","geschnitten",NA
"91","abgeordnetenentschaedigung","abbau","suggeriert","abfotografierte",NA,"abgelassen","abgeordnete","marktwirtschaft",NA,NA,"beweisen","wurde","erwarten","bekam","sagte","death","warnte","irgendwann","behauptete","bild","idee","anzunaehern","bereits","kooperationen","artikeltext","deutschland","verbreitete","unterstellt","vielfalt","sozialen","hoecke","worte","korrektur","damals","linke","eltern","verwiesen","treffen","society","politiker","internetseite","musiker","wahrheit","finden","dinge","warum","getroffen","lateinischen","interview","erfunden","angela","is","geist","praesident","beste","macht","deutschen","genannte","namen","nationalstaat","nutzlose","cohnbendit","akten","gott","schriftsteller","kursiert","sagt","forderungen","christian","hoeren",NA
"92","abgeordnetenhaus","abbauen","support","abfotografierten",NA,"abgelaufen","abgeordneten","mehreren",NA,NA,"bewusst","aenderte","erwecken","beliebtesten","finden","durchsetzen","wire","jahrzehnten","beleg","abschied","mail","autorin","belegt","kultur","aufgeben","bezeichnet","jahren","nie","weiterverbreitet","genannt","illusion","wortlaut","quellen","maerz","belege","massenhafte","eigenen","for","uebersetzung","the","walter","plan","for","medien","dominion","zitierten","angeblichen","liedtext","mutter","kurz","besitz","juedische","stiftung","auftritt","biden","finden","thema","uebersetzt","anklagebehoerde","paedophile","reichs","fact","buch","hasse","thomson","vier","satz","handwerk","foundation","jahre",NA
"93","abgeordnetenhauses","abbauprodukt","than","abfotografierter",NA,"abgelaufene","abgeordnetenentschaedigung","meint",NA,NA,"blogbeitrag","aeussert","fallen","blogs","behauptung","einzelheiten","woche","kanzlerin","bemaengelt","aeusserte","politiker","beschaeftigte","gefuehrt","menschenrechte","aufgefordert","eindeutig","findet","meinung","worten","anthony","joest","beitrag","rebellen","gruppe","land","wirtschaft","arzt","statement","unterstellung","sharepic","sprach","theory","angst","cia","galileo","politikerin","behauptungen","margarete","forderung","scheint","bundeskanzlerin","luegen","sei","stiftung","demokratischen","deutschen","angebliche","premierminister","anthony","planeten","treffer","historische","bynes","judith","wechsel","ja","lautet","hassrede","richard","dezember",NA
"94","abgeordneter","abbild","thats","abfrage",NA,"abgelegt","abgeordnetenhaus","meinungsfreiheit",NA,NA,"brexit","alleine","falls","buch","sagt","englisch","your","klar","beschulung","aktiengesellschaft","afrika","brauchen","sprache","mund","be","tatsaechlich","ganz","faellt","behauptet","barry","leicht","wort","roths","sagte","frage","fiktiven","darunter","vermeintlichen","usmedien","nachrichtenagentur","immer","this","facebook","dhs","glaube","behauptet","name","obama","thema","bekannten","burwell","out","leserkommentar","begriff","einziges","red","kritik","sucht","coleman","politikern","versklavung","initiative","enger","lanka","of","albert","interview","heroin","raum","suche",NA
"95","abgeraten","abbilden","thema","abfragen",NA,"abgelehnt","abgeordnetenhauses","minute",NA,NA,"brief","alt","frieden","buches","behauptet","experten","zitat","kontext","besuchte","alter","amt","buch","unserer","nachhinein","bedrohung","fordert","politiker","homepage","sagte","bayerische","new","demokratie","sigmund","team","zdf","zuwanderung","coronakrise","gruenen","verantwortung","spaeter","welt","uspraesident","verbreitet","geld","globalen","interviews","treffer","politifact","treffer","verbreitet","ehemaligen","phoenix","zdfmorgenmagazin","bringt","englischer","geteilt","gewalt","sprach","covidmassnahmen","ricarda","sprecher","joe","freud","manchmal","stammt","fragen","stammt","heuschrecken","wirtschaft","worten",NA
"96","abgerechnet","abbildet","there","abgabe",NA,"abgelehnte","abgeordneter","minuten",NA,NA,"bundesstaaten","alten","frueher","bundeskanzlerin","afrika","expertise","ehemalige","kretschmer","beweise","and","eigentlich","christin","amt","politik","beschreibung","beispiel","jahr","herkunft","darin","bernie","parteitag","leben","strafgerichtshof","gibt","autor","chinesischen","stammt","spricht","vollkommen","webseite","frau","verschwoerungstheoretiker","veroeffentlicht","great","jones","kanzlerin","januar","politikerinnen","englisch","staaten","faucis","potsdam","fund","oberste","helmut","jedoch","heisst","politiker","donald","su","biden","jugend","hitler","peter","sagte","funk","verbreitete","mittelstand","for","tatsaechlich",NA
"97","abgeriegelt","abbildung","they","abgaben",NA,"abgeleitet","abgeraten","mund",NA,NA,"dahinter","anhaenger","gaenzlich","damaligen","afrikanischen","faelschlicherweise","gesetzt","lediglich","bewiesen","angibt","begriff","çigdem","themen","politiker","bestimmen","sozialen","correctiv","bezeichnet","angesprochen","beste","politische","stuttgart","talkshow","wurde","internet","begriff","aussagen","tatsaechlich","wortmeldung","august","and","zitate","faelschlicherweise","katrin","maas","ard","kursiert","uspraesident","wort","spaeter","fox","run","dafuer","saetze","langer","alter","aktionaer","belege","economic","sueddeutschen","namens","landeszentrale","konzentrationslager","smith","robert","gespraechen","jahren","politifact","november","leben",NA
"98","abgerufen","abbildungen","this","abgeaendert",NA,"abgelenkt","abgerechnet","nein",NA,NA,"damaligen","ansehen","gekennzeichnet","dingen","angebliche","fiel","mail","management","buergerschaft","antworten","christlichen","erwaehnte","autor","religion","bundesjugendministerin","sieben","verschiedenen","gesellschaft","ehemalige","bill","rechtsextremen","neuwahlen","thanksgiving","falscher","thema","beleg","thema","westen","zitats","angebliche","verkuerzt","jahren","verfahren","reset","moderne","bielefeld","stammt","winterthur","bundeskanzlerin","zukunft","gruess","socialism","jahren","ab","lebte","albert","albrecht","pressedatenbank","fauci","system","punkte","sowieso","meinungsfreiheit","sozusagen","beginnen","kollegen","darueber","weltwirtschaftsforum","behaupten","politische",NA
"99","abgesagt","abbinder","through","abgebaut",NA,"abgelesen","abgeriegelt","neu",NA,NA,"daraufhin","ausgeloest","gemischt","ehemaligen","angemessene","formen","sex","massenmigration","bundespresseamt","appell","staaten","forum","generalaussprache","report","but","seien","teilt","verbreitung","eltern","biografie","roman","bezeichnet","treffer","news","steht","david","abgeordneter","original","zugunsten","zitiert","unterstellt","jahre","lange","wolfgang","nachzaehlung","mediathek","namens","frei","verbreitet","bezueglich","herrschaft","taz","leben","gefallen","meinungsumfragen","buecher","aufsichtsrat","facebook","gefallen","that","london","svenja","nationalsozialismus","terrorgruppe","verhaftet","snopes","belege","wiedergegeben","angeblichen","bericht",NA
"100","abgeschaetzt","abbott","today","abgeben",NA,"abgenommen","abgerufen","optik",NA,NA,"darueber","ausschliesst","getaetigt","englischsprachige","aufzunehmen","fragwuerdige","stellen","merkel","bundestages","arbeiten","ausschnitt","gerne","entscheidung","rights","diversitaet","gibt","geteilt","sharepic","geboren","eintrag","romans","publikation","trump","angegeben","ganz","waffe","adolf","gespraech","stellt","bedeutung","frage","system","gesellschaft","sagt","nachzaehlungen","gerne","nachrichtenagentur","stammen","erschienen","gefordert","heterosexuellen","that","formen","fleisch","merkels","cnbc","bevoelkerungsreduktion","diktatur","grenzt","trumps","wonach","that","nazi","twain","glauben","moechte","of","wortlaut","verweist","gruenen",NA
