"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"78","abgebildeten","abgeklaert",NA,"abgabe","abgefuehrt",NA,"abfotografierten","abgehalten",NA,NA,"abgeaendert","abdruecke","entlang","veranlasste","kurze","simulation","abfotografiert","abgebrochen","abgekuerzt","russische","abdecken","abfotografierten","abes","obwohl","nie","wurden","evakuierung","archiviert","pierre","sehen","filme","versehen","bashar","gebaeude","gettyimages","tuerkischen","geliefert","brand","narrativ","deutschsprachiger","praesidenten","polen","anfang","york","migranten","baumarktkette","russlands","moskau","pancerni","verteidigung","hamas","externe","leichen","geraten","involviert","wurde","befehle","bau","kleidung","angaben","vereinten","luegen","teil","landes","propaganda","humanitaere","truppen","schmutzigen","elektromopeds","strasse",NA
"79","abgebrochen","abgekuerzt",NA,"abgaben","abgegeben",NA,"abfotografierter","abgeholt",NA,NA,"abgebaut","abe","erkennt","verzichtet","massnahme","slowenischen","abfotografierte","abgedeckt","abgelassen","russischer","abdeckung","abfotografierter","abfaelle","beispiel","geaeussert","heisst","explodiert","fluechtlinge","praesident","aufgenommen","forces","washington","erschienene","geheime","gloucestershire","gelangen","regulaere","brandes","weisen","eilmeldung","riesige","soldatinnen","demnach","tausende","staat","behauptete","schicken","verifizieren","fotografen","nachrichtenagentur","heissen","fotostrecke","reifen","unfall","journalistinnen","afp","begeht","bbc","abkommen","moskau","inszenierung","duda","angriffskrieg","telegram","przydacz","osten","verbreitete","stream","karikatur","stadt",NA
"80","abgedeckt","abgelassen",NA,"abgeaendert","abgegebene",NA,"abfrage","abgeholzt",NA,NA,"abgeben","abel","fahrt","vierten","mehreren","sowjetunion","abfotografierten","abgedruckt","abgelaufen","slowenischen","abdruck","abfrage","abfaellt","sehen","bilder","menschen","fertig","anfang","rauchschwaden","verwendet","fundstellen","englische","fotostrecke","gezeigten","grenzgebiet","netz","osteuropa","deutete","usamerikanischen","eintritt","schwenken","wtc","angeblich","kampf","originalbild","beladen","sieges","sehen","stand","regierung","kartons","geretteten","russische","bearbeitet","kennung","seien","beschlagnahmung","befuerchtung","ort","veroeffentlichte","russlands","finnischen","finnische","antispiegel","rekonstruktion","selenskyj","september","wladimir","kosovo","eu",NA
"81","abgedruckt","abgelaufen",NA,"abgebaut","abgegebenen",NA,"abfragen","abgeklaert",NA,NA,"abgebildet","abend","free","visa","nationalen","strategischen","abfotografierter","abgefangen","abgelaufene","somalia","abdruecke","abfragen","abfall","ziel","handelte","sollen","fliegen","vier","russische","maerz","gedraengt","liegenden","gebeten","haefen","griechischen","grenzen","aktivitaeten","eingeblendete","staedten","erforschung","service","schiff","anerkannt","hunderte","unfall","betraten","stammte","kontrollierte","vorwuerfen","china","kleineres","japanische","transportiert","irrefuehrende","kleinstadt","informationen","betrachtung","begraebnis","zeigen","tag","vorort","krieges","gefangen","explosion","stranaua","teilmobilmachung","unternehmen","yle","mopeds","usa",NA
"82","abgefangen","abgelaufene",NA,"abgeben","abgeglichen",NA,"abgabe","abgekuerzt",NA,NA,"abgebildete","abendblatt","frueheren","wahr","praeventiven","terrorismusbekaempfung","abfrage","abgefeuert","abgelegt","sri","abe","abgabe","abflug","darueber","netz","darauf","fotografiert","zeigt","russlands","angeblich","gefangenen","human","jazeera","hamburgeppendorf","haefen","ort","mitglieder","einsetzt","falsche","erstreckt","sowjetrepublik","landes","urspruenglichen","nachrichtenagentur","tunesien","boeing","stehende","uebung","chinesischen","press","makeup","mazedonien","lage","dementierte","kolonne","abgehalten","blicken","beider","grenzen","wurde","wali","lkw","geflossen","forbes","ukrainischer","wladimir","un","zeigen","russisch","worden",NA
"83","abgefeuert","abgelegt",NA,"abgebildet","abgegrenzt",NA,"abgaben","abgelassen",NA,NA,"abgebildeten","abendlichen","gebieten","warf","protokolls","ungarischen","abfragen","abgefilmten","abgelehnt","support","abel","abgaben","abfolge","gegenueber","verschiedene","geteilt","franzoesischen","zeit","schiff","mehrere","gelaende","artikeln","kindergartens","held","hochgeladen","berichtet","programm","explosionen","bereit","fliegen","standort","gruppe","oberflaechen","usamerikanischen","la","cnnbericht","teure","auswaertige","abgebildet","bekannte","powell","meer","berichteten","besuch","lagern","abzug","boeing","beschuldigte","berichten","zerstoerten","twitter","olson","hyperschallrakete","gefaengnis","unterzeichnet","zoll","belege","verbreitete","russlands","afghanistan",NA
"84","abgefilmten","abgelehnt",NA,"abgebildete","abgehalten",NA,"abgeaendert","abgelaufen",NA,NA,"abgebrochen","abends","gefeuert","weltkriegs","punkte","ungeneralversammlung","abgabe","abgefiltert","abgelehnte","tadschikistan","abend","abgeaendert","abfotografiert","zusammenhang","zudem","zeigt","gebaeude","genau","schoss","sprecher","graeber","bekannten","krieg","iran","indonesien","italienische","uebung","fahrzeugen","firma","flugzeug","tonnen","vielen","titelte","dollar","erreicht","darzustellen","transport","behauptung","journalisten","gebieten","siebten","migranten","beweise","videos","landwirtschaftliche","afghanische","boykott","bildqualitaet","mehrere","mann","weitere","russlands","kaliningrad","georgien","wahren","strasse","weltkriegs","grenzen","wolodymyr","ankuendigung",NA
"85","abgefiltert","abgelehnte",NA,"abgebildeten","abgeholt",NA,"abgebaut","abgelaufene",NA,NA,"abgedeckt","abendzeitung","gegruendete","wussten","region","verantwortlicher","abgaben","abgefragt","abgeleitet","transportiert","abendblatt","abgebaut","abfotografierte","wurden","franzoesische","demnach","gebiet","anschliessend","staaten","wurde","groesse","rest","kriegsverbrechen","kilometer","inhaftiert","facebookbeitrag","gestellt","fluggesellschaft","videos","fraglich","haette","bilderrueckwaertssuche","auftauchte","berichtete","worden","dont","transportieren","bilder","eingesetzt","unternehmen","slum","ostchinesischen","indische","britischen","lebensmitteln","afrikanische","charakteristischen","bombenangriff","entstanden","verletzten","botschaft","tampere","krieges","invasion","westlicher","afghanistan","artikel","faktenchecks","hauptstadt","bachmut",NA
"86","abgefragt","abgeleitet",NA,"abgebrochen","abgeholzt",NA,"abgeben","abgelegt",NA,NA,"abgedruckt","aberkannt","geheimdienste","zumindest","scheinen","verwiesen","abgeaendert","abgefuehrt","abgelenkt","tunesien","abendlichen","abgeben","abfotografierten","webseite","offizielle","wurde","gelandet","rund","unterstuetzten","zudem","guenstig","beitraege","lager","kongo","internationales","fake","ankunft","flughafens","mindestens","freund","behauptungen","aufnahmen","nationalmannschaft","region","botschaft","dunkeln","uebernommen","magazin","uebersetzt","minute","soldaten","parkplaetzen","seien","februar","lesbar","amerikanischer","dienten","bot","aufnahmen","entstanden","hubschrauber","umgeworfen","litauen","lawrow","zerstoerten","medien","osten","twitter","land","bandera",NA
"87","abgefuehrt","abgelenkt",NA,"abgedeckt","abgeklaert",NA,"abgebildet","abgelehnt",NA,NA,"abgefangen","aberle","griechenland","zurueck","service","videomaterial","abgebaut","abgegeben","abgelesen","ukraine","abends","abgebildet","abfotografierter","etwa","liegen","°c","geplant","bild","wladimir","afdkreisverband","hinteren","osten","litauen","kontrolle","kaempfen","twitter","rahmen","flugzeuge","ort","gedenkfeier","aufgenommenen","zeitung","erklaerung","zeigen","new","eingetroffen","unbelegten","beobachteten","tragen","boeing","uebereinstimmung","raffinerie","zivilen","allein","mitglieds","apbild","dmitri","buergermeister","baerbock","oberpfalz","berichtete","unfall","melitopol","militaerische","zivilisten","china","pipelines","europa","unklar","karikatur",NA
"88","abgegeben","abgelesen",NA,"abgedruckt","abgekuerzt",NA,"abgebildete","abgelehnte",NA,NA,"abgefeuert","abermals","haende","wurden","spanische","vorherigen","abgeben","abgegebene","abgenommen","unabhaengigkeit","abendzeitung","abgebildete","abfrage","faktencheck","meldete","µm","geschlossen","verbreitet","aljazeera","angst","instabil","hilfe","massaker","kontrolliertes","komplexe","rund","daraus","flugzeugen","beitraege","gefundenen","fahnen","ausgebrochen","flugzeug","japan","insel","erwerben","usverteidigungsministeriums","aussenministerium","amt","worden","verschrottet","schiffe","fenster","buero","mittag","arbeiteten","doktor","bueros","colin","gasexplosion","attacke","zug","mobilisierung","orban","beitrag","sozialen","kanal","japan","tag","litauen",NA
"89","abgegebene","abgenommen",NA,"abgefangen","abgelassen",NA,"abgebildeten","abgeleitet",NA,NA,"abgefilmten","abes","haenge","flucht","speziellen","vortag","abgebildet","abgegebenen","abgeordnete","unmoeglich","aberkannt","abgebildeten","abfragen","februar","youtubevideo","aachen","geschwaecht","deutsche","unterwegs","ankunft","international","ort","menschenrechtsorganisationen","konventionelle","kontrolliert","zudem","chinesische","flugzeugs","zeit","geraeumt","ministerpraesident","stelle","gefuellt","verlassen","zufolge","facebookgruppen","verfolgen","gebaeude","israel","aufnahmen","verwaltung","staatlichen","fluechten","nationale","parkplaetzen","armee","doppelmoral","bulgarische","fallschirmjaeger","geburtsklinik","invasion","sagte","russischsprachigen","pipeline","handele","propaganda","twitter","iran","first","prorussischen",NA
"90","abgegebenen","abgeordnete",NA,"abgefeuert","abgelaufen",NA,"abgebrochen","abgelenkt",NA,NA,"abgefiltert","abfaelle","handelten","gefluechtete","standen","wm","abgebildete","abgeglichen","abgeordneten","usamerikanische","aberle","abgebrochen","abgabe","bereits","spaeter","aan","gespendet","angedeutet","clip","anlaesslich","kosovo","ap","menschenrechtsverletzungen","landeten","konvoi","angaben","weiterer","fruehesten","kurz","gestuerzt","vorstellungen","bilder","korruption","rahmen","behauptete","flughafens","vergewaltigt","getoetet","koerper","existenz","weltkrieg","strommasten","usamerikanischen","dafuer","programm","aussenministeriums","einsetzt","ellinika","karte","kriegs","russlandukrainekrieg","zeigen","transportiert","russischer","forsik","eu","nachrichtenagentur","sei","narrativ","russlands",NA
"91","abgeglichen","abgeordneten",NA,"abgefilmten","abgelaufene",NA,"abgedeckt","abgelesen",NA,NA,"abgefragt","abfaellt","harry","gefunden","uebersetzt","womoeglich","abgebildeten","abgegrenzt","abgeordnetenentschaedigung","verantwortung","abermals","abgedeckt","abgaben","laut","faelschung","aap","gestoppt","auffindbar","dritten","ansaessigen","landes","westen","minderheit","lkw","korruption","finden","europa","gefuellt","mutmasslich","getretenen","namens","unterstuetzung","recep","konkrete","behaupteten","flugzeuge","verhaftungen","berichtete","ausgeloest","verbreiten","zurueckgeschickt","telegramkanal","journalisten","titel","recycelt","batterien","enthuellt","ereignete","putins","clip","selenskyjs","autobahn","waffen","soldaten","yandex","bundeswehr","berichtet","zuge","finden","staedte",NA
"92","abgegrenzt","abgeordnetenentschaedigung",NA,"abgefiltert","abgelegt",NA,"abgedruckt","abgenommen",NA,NA,"abgefuehrt","abfall","honduras","vergeben","ueblichen","zeigen","abgebrochen","abgehalten","abgeordnetenhaus","versuchte","abes","abgedruckt","abgeaendert","sei","gegenueber","aargauer","gezogen","aufgegriffen","hebt","aufgehalten","lebensstil","tragen","nutzen","massnahme","krieges","association","zweiten","geheilt","bleiben","historikerin","spongebob","laendern","weltkriegs","entstanden","kuerzlich","gazeta","verteidigung","durchfuehrung","beweise","bekaempfen","land","verkauf","internationalen","plattform","russischen","begraben","erfinden","erinnerungen","schoigu","jedoch","totschkau","sammelt","polen","territorium","buendnis","amt","berichteten","komiker","angriff","stau",NA
"93","abgehalten","abgeordnetenhaus",NA,"abgefragt","abgelehnt",NA,"abgefangen","abgeordnete",NA,NA,"abgegeben","abflug","hunderte","vier","unmoeglich","zerfall","abgedeckt","abgeholt","abgeordnetenhauses","we","abfaelle","abgefangen","abgebaut","°c","mail","ab","griechische","ausbeutung","naehe","ausnahmeregelung","libanon","wurde","palaestinensischen","medienbericht","kriegsverbrechen","ausfuhr","unseren","gelaende","stadt","ideen","fahrzeug","verbreitet","spanischen","personen","seien","gefaelschten","zivilisten","entstanden","sozialen","tagesschau","wurden","werbeplakat","uebernommen","staaten","sand","berater","erzaehlung","eroeffnung","unsicherheitsrat","zufolge","ukrainekrieg","geteilten","april","truppen","aussenminister","faktenchecks","lkw","tuerkei","amnesty","medien",NA
"94","abgeholt","abgeordnetenhauses",NA,"abgefuehrt","abgelehnte",NA,"abgefeuert","abgeordneten",NA,NA,"abgegebene","abfolge","indonesien","waffen","verdeutlicht","zusammengefasst","abgedruckt","abgeholzt","abgeordneter","weltweit","abfaellt","abgefeuert","abgeben","µm","gewalt","abalo","grundstueck","aussprechen","weissen","aussenministeriums","loch","strasse","putin","medizinische","landwirtschaftlicher","bbc","wann","gelagert","quellen","jerusalem","aufnahme","mehrere","dienen","medienberichten","weiteren","gefuellt","medien","medienberichte","berichteten","region","geliefert","zoom","medienberichten","gefahren","satellitenbildern","brand","faehrt","feststellte","verteidigungsminister","angeblichen","waffenlieferungen","kennzeichen","perspektive","ungarischen","gas","international","britischen","finden","angriffskrieg","telegramkanal",NA
"95","abgeholzt","abgeordneter",NA,"abgegeben","abgeleitet",NA,"abgefilmten","abgeordnetenentschaedigung",NA,NA,"abgegebenen","abfotografiert","inhalt","websites","verhindern","ausschnitt","abgefangen","abgeklaert","abgeraten","wirklich","abfall","abgefilmten","abgebildet","aachen","videoausschnitt","abbag","hafenstadt","australian","ereignete","basiert","militaeruebung","migranten","rote","meer","lesbos","begonnen","deutsch","getaetigt","derzeit","km","uebersetzung","afp","gebaeude","welt","material","gefuellten","gelang","fahrzeugen","offiziellen","recherchen","bbc","mexiko","medienberichte","wurde","schatten","brannte","feierte","fliegt","volksrepublik","ap","anhand","telegram","maps","wladimir","finden","angeblich","auslaendische","beamte","botschaft","invasion",NA
"96","abgeklaert","abgeraten",NA,"abgegebene","abgelenkt",NA,"abgefiltert","abgeordnetenhaus",NA,NA,"abgeglichen","abfotografierte","kanada","ziehen","verknuepft","gehoeren","abgefeuert","abgekuerzt","abgerechnet","zeichnung","abflug","abgefiltert","abgebildete","aan","recherchiert","abbau","hilfe","bewacht","fest","beirut","nordwestlich","gebracht","russische","nachbarland","luftlinie","booten","material","gleichgeschlechtliche","gestorben","komplette","chemikalien","konnten","geschaefte","zusammenhang","organisation","geliefert","jahrestag","zufolge","gleiche","zuvor","beerdigt","nordmazedonien","entstanden","tage","schritt","chinesischen","flugzeugs","flug","naehe","waffen","praesidenten","nachrichtenagentur","typ","faktenchecks","behauptung","finden","new","sprecher","hilfsgelder","sprecher",NA
"97","abgekuerzt","abgerechnet",NA,"abgegebenen","abgelesen",NA,"abgefragt","abgeordnetenhauses",NA,NA,"abgegrenzt","abfotografierten","liefert","libyschen","vermeintliche","genannt","abgefilmten","abgelassen","abgeriegelt","zeit","abfolge","abgefragt","abgebildeten","aap","zweifel","abbauen","historiker","bezahlt","globe","belegen","originalquelle","version","schmutzigen","nachrichtenagentur","luftwaffe","botschaft","aufnahme","griechischen","tagen","kontrollierten","beweisen","fotos","kommentaren","behoerden","stadt","geprueften","darin","unterwegs","besuch","usa","illegalen","gelaende","bilder","haetten","service","container","force","flugzeuges","militaer","auerbach","kursieren","angriffskrieg","juni","mehrere","polnischen","kilometer","erklaerte","eu","jill","westlichen",NA
"98","abgelassen","abgeriegelt",NA,"abgeglichen","abgenommen",NA,"abgefuehrt","abgeordneter",NA,NA,"abgehalten","abfotografierter","liegt","regierung","vernichtet","kurzinformation","abgefiltert","abgelaufen","abgerufen","angekuendigt","abfotografiert","abgefuehrt","abgebrochen","aargauer","feuer","abbauprodukt","initiative","boden","uebersetzung","bereitgestellt","partner","usa","stellvertretende","nachrichtenportal","maerkten","bulgarien","worden","hauptquartier","behoerden","konzern","florida","zusammenhang","kontrolle","worden","liefern","geraten","stellungnahmen","kursiert","medien","bericht","beitragstext","gelandet","heraus","hinweise","spuren","covidtests","friedliche","foederation","finden","botschaft","york","annonce","region","feuer","angeblichen","angriffe","einkaufszentrum","afp","kiews","ministerpraesident",NA
"99","abgelaufen","abgerufen",NA,"abgegrenzt","abgeordnete",NA,"abgegeben","abgeraten",NA,NA,"abgeholt","abfrage","machten","and","verruf","screenshots","abgefragt","abgelaufene","abgesagt","eu","abfotografierte","abgegeben","abgedeckt","ab","naehe","abbild","international","brannte","boris","beschlagnahmt","pentagon","vergleich","terroristen","nachvollzogen","magazin","defendereurope","amt","heranzuziehen","version","krieges","belege","erklaert","haus","ende","praesident","gerissen","beitragstext","nachrichtenagentur","basis","videos","international","gekauft","today","behauptung","stehend","doppelte","gedenkfeier","gegessen","deutsch","derusova","koerper","armbinden","kursieren","zerstoert","denen","besatzung","flugzeug","unklar","krivoy","beiden",NA
"100","abgelaufene","abgesagt",NA,"abgehalten","abgeordneten",NA,"abgegebene","abgerechnet",NA,NA,"abgeholzt","abfragen","maennern","ard","vorbeugenden","trotz","abgefuehrt","abgelegt","abgeschaetzt","mai","abfotografierten","abgegebene","abgedruckt","abalo","video","abbilden","journalist","buergerinnen","junges","bildungsministeriums","production","bilder","tuerkei","oestlichen","menschenrechtsorganisation","deutet","februar","humanitaere","schluss","kriegsbeginn","opposition","sozialen","mutmasslich","haus","nachrichtenagentur","geschmuggelt","spanischen","eingesetzt","telegram","air","opfern","todesopfern","mitarbeiter","tweet","taliban","durchqueren","gedenkstaette","gelaende","region","inna","mindestens","baltischen","getroffen","nord","angeblich","bremer","jeremy","internationalen","nationalisten","angriffskrieg",NA
