"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"77",NA,"abgegebenen","°c","schaetzung","abflug",NA,"abflug","abgefangen",NA,NA,"vergangenen","konkurrenz","betraegt","gesamtzahl","maerz","kopf","patienten","abfotografierte","forschungsergebnisse","nachbarn","europaeische","belgien","schlechtesten","ungewoehnlich","stimmte","zufolge","woher","asylsuchenden","gleich","aktuell","quelle","schutzberechtigte","entspricht","daten","deutlich","hervor","zusammenhang","gab","bild","tote","wurden","zufolge","laesst","laendern","liegt","einwohnern","vergangenen","sterblichkeit","sprecher","kilowattstunde","durchschnitt","machten","produktion","ab","eher","bevoelkerungsentwicklung","krankenhausbetten","jahreswechsel","daraus","internationaler","nutzen","stark","gesunken","verhaeltnis","bedarf","gaspreise","deutlich","statistisch","lausen","letzten","abgefangen"
"78",NA,"abgeglichen","µm","schnell","abfolge",NA,"abfolge","abgefeuert",NA,NA,"vergleicht","konstant","bewertet","geschuldet","zusammenhang","lebten","zeigen","abfotografierten","forschungsergebnissen","niedrig","haetten","bestehe","skepsis","unterhalb","tabelle","quelle","gestiegen","drittel","groessten","weltweit","zusammen","vergleichen","meist","etwa","blick","mehr","statistisch","offiziellen","zufolge","verzeichnet","anzahl","arbeitslos","hoehere","tag","arbeitszeit","eurostat","pandemie","tabelle","jahr","rechnung","unterschiede","modellrechnung","bier","blick","reportage","statistischen","rueckgang","kalenderwochen","weltweit","italien","zeitpunkt","stimmen","million","viermal","bestatter","kostete","hoch","sachsen","methodik","dennoch","abgefeuert"
"79",NA,"abgegrenzt","aachen","schwedischen","abfotografiert",NA,"abfotografiert","abgefilmten",NA,NA,"verwendet","korrekt","bezahlen","gewachsen","gibt","lettland","gesundheitsministerium","abfotografierter","gekauft","niedrigen","hingegen","beziehen","statistische","veranschlagt","uebersetzte","aussage","hoeher","erfassten","lag","monat","geld","weltweiten","praktisch","teilweise","correctiv","fuehrt","stand","wasser","woche","spurlos","erfasst","berechnet","kliniken","april","gestiegen","grafik","schliessung","posting","lag","verzeichnet","balken","hoeher","bericht","laendern","viele","steigender","steyer","angegeben","jahre","komponenten","elektroautos","finnland","rueckgang","zwischenzeitlich","bundeswirtschaftsministeriums","litern","monaten","todesfaellen","oecd","zufolge","abgefilmten"
"80",NA,"abgehalten","aan","spektrum","abfotografierte",NA,"abfotografierte","abgefiltert",NA,NA,"voll","krankenhaeuser","bundesamt","gregor","behauptet","prozentualen","meisten","abfrage","gemeldeten","nimmt","weniger","bildung","strassenverkehr","vereinbarte","ueberspitzte","laesst","strom","peace","laufende","beim","gibt","wert","internationalen","handelt","united","taeglich","strom","vergleichen","beziehen","farm","haelfte","bevoelkerungszahl","zeigt","hoeher","rueckgang","intensivbetten","bestatter","gesamtzahl","pdf","jahres","juengsten","woche","hoehere","laut","angabe","verbrauch","thueringer","november","hoeher","moest","energieverbrauch","maximal","tempolimits","europaeischen","cent","niedriger","angaben","grafik","sterbefaelle","bezogen","abgefiltert"
"81",NA,"abgeholt","aap","stets","abfotografierten",NA,"abfotografierten","abgefragt",NA,NA,"weitaus","krankenhaeusern","bundeslaender","halb","aktuelle","setzt","faelle","abfragen","gesamte","normalen","deutlich","bund","studie","vergleichen","unserem","laut","nennt","sinnvoll","prognose","geht","bevoelkerung","zaehlt","tatsaechlich","denen","hoeher","todesopfer","monaten","euro","meisten","entsteht","vergleichbar","covidtodesfaellen","ab","tatsaechlich","statistisch","nachmeldungen","statistisch","krankenhausbetten","altersgruppen","strom","kurs","knapp","stark","geht","niedriger","verzeichnet","letzten","vergangenen","weniger","oeamtc","erhoeht","maerz","totalschaden","knapp","durchschnittlich","platz","meisten","nahezu","stieg","coronakrise","abgefragt"
"82",NA,"abgeholzt","aargauer","tausend","abfotografierter",NA,"abfotografierter","abgefuehrt",NA,NA,"wochen","meisten","desto","hochrechnen","argument","staatenlose","quellen","abgabe","gesunken","normalerweise","europa","bundesamtes","todesfaelle","verhaeltnis","veranschlagt","verschiedene","correctiv","tonne","rechenbeispiel","anfang","daten","bevoelkerung","laendern","anfang","liege","angaben","bericht","unsere","quelle","ungewoehnlich","hoeher","depressionen","gibt","milliarden","tschetschenen","niedriger","sogar","sozialministeriums","aokbundesverband","laut","produktion","oesterreich","weltweiten","krankenhaus","auto","tote","hohen","berechnung","gemeldeten","senkung","habeck","vergleich","beruecksichtigt","stark","zeitweise","strompreisen","verkauft","sogar","umgerechnet","definition","abgefuehrt"
"83",NA,"abgeklaert","ab","uebers","abfrage",NA,"abfrage","abgegeben",NA,NA,"zahl","nachvollziehen","dramatisch","hochrechnung","auftrag","statistikportal","schreibt","abgaben","grosse","oel","november","ca","uebersteigt","vielfaches","vergleich","mai","ersten","verfuegbaren","schaetzungen","anhand","wirklich","veraltet","richtig","bisher","menschen","petra","europaeischen","toten","quellen","erfasst","unterschied","dominik","jahr","werte","tschetschenischen","vw","wurden","sterbefaelle","befragung","januar","weltweit","vergleichbar","betrachtet","angaben","zufolge","statistik","stimmt","statistisch","hohen","verbraucher","italien","komme","genannt","kommt","bericht","verbrauch","zeigt","benoetigt","bundesamt","destatis","abgegeben"
"84",NA,"abgekuerzt","abalo","ueberschrift","abfragen",NA,"abfragen","abgegebene",NA,NA,"zimmern","niveau","durchschnitt","industrie","befragten","statistischen","etwa","abgeaendert","hoher","rechnung","personen","detaillierter","umso","weit","zahlen","bisher","enthalten","schreibt","schutzsuchende","daten","weltweit","tabelle","ueberschrift","quellen","leben","gibt","letzten","whatsapp","absichtliche","jahren","messen","gesamtkriminalitaet","schwedischen","tagen","viele","oesterreich","bundesregierung","vorjahre","betreibbaren","angegeben","richtig","durchschnitt","euro","europaeischen","barrel","weit","arbeit","pdf","kleine","stammen","kraftstoff","knapp","schweden","korrekt","kilometern","verbrenner","viele","land","wert","durchschnittlich","abgegebene"
"85",NA,"abgelassen","abbag","unterscheidet","abgabe",NA,"abgabe","abgegebenen",NA,NA,"zuletzt","operationen","eineinhalb","interessant","beim","tonline","leben","abgebaut","institut","rolle","dezember","eben","unzulaessig","widerlegen","wurde","behauptet","gesamte","somit","starke","seit","richtig","hervor","zusammenhang","deutlich","fuehrt","obwohl","werte","finden","bundesland","davon","messung","italien","august","woche","bericht","viele","bundesland","pdf","diesel","dunkelziffer","inzidenzwerte","mindestens","tag","jahren","regionen","belegten","verhaeltnis","stehen","europa","statt","kubikmeter","allerdings","liegt","polen","betriebe","verbrennungsmotoren","liegt","fruehjahr","art","italien","abgegebenen"
"86",NA,"abgelaufen","abbau","veroeffentlicht","abgaben",NA,"abgaben","abgeglichen",NA,NA,"zurueckverfolgt","preis","elf","italien","berechnen","trends","letzten","abgeben","knoten","schaetzen","facebook","einsehbar","usa","world","jeweils","zudem","betrieben","hintergrund","statistisches","letzten","mehr","betitelt","jahren","stand","innerhalb","bundesweit","faelle","etwa","codes","melden","facebookbeitrag","liter","alter","davon","gesehen","geschlossen","gab","sogenannte","diviintensivregisters","hoeheren","gab","berechnen","hohen","alter","sole","wert","gestorbenen","beeinflusst","januar","tankstellenkette","kubikmetern","liegt","wirtschaftlichen","fuellstand","versorgung","bundesregierung","angezeigten","stimmen","schleswigholstein","mehrwertsteuer","abgeglichen"
"87",NA,"abgelaufene","abbauen","veroeffentlichten","abgeaendert",NA,"abgeaendert","abgegrenzt",NA,NA,"kam","scheint","erhebung","italiener","berechnung","tuerkei","antwort","abgebildet","laendern","schaetzt","abstand","einwohnern","verbreitete","zeitraum","projekt","bild","zunaechst","gab","tabelle","stark","einfluss","kriminalitaet","schreibt","teil","vergangenen","ausschliesslich","bundesamt","geteilten","frankreich","vergleich","jedoch","rentenersatzquote","millionen","angaben","bodo","eins","lediglich","cent","divisprecherin","hoeher","argument","gestiegen","faktoren","diviregister","umfrage","betten","angaben","altersgruppen","angaben","circa","rechnet","deckt","hoechsten","monaten","erzeugt","jahren","arbeitslosigkeit","schwer","preis","population","abgegrenzt"
"88",NA,"abgelegt","abbauprodukt","version","abgebaut",NA,"abgebaut","abgehalten",NA,NA,"legt","schlussfolgerungen","erhielt","jacobs","beschaeftigung","veraltet","aktuellsten","abgebildete","land","schaetzung","aenderte","einziges","verdienen","zugespitzt","verdienen","abhaengen","schluss","mehr","umgerechnet","ersten","stammen","schreibt","anstieg","europa","faelle","unterschiedliche","bezieht","aktuellsten","herangezogen","toten","gemeldeten","statistischen","starben","ergibt","geschaetzt","stand","platz","adac","intensivregister","coronapandemie","offenbar","sharepic","korrekt","divisprecherin","verbrauch","sieben","geschlossen","kleiner","land","quartal","rechnung","gruende","berechnet","steigende","lag","liegt","ausreichen","acht","pressesprecher","sank","abgehalten"
"89",NA,"abgelehnt","abbild","vierten","abgeben",NA,"abgeben","abgeholt",NA,NA,"sehen","schnitt","erstellt","jaehrlich","dennoch","verhaeltnis","alter","abgebildeten","landtagsabgeordnete","schaetzungsweise","alt","erheblichen","versucht","zusaetzlichen","zunaechst","abkuerzung","bundesamt","italien","unsicherheiten","gibt","mal","miteinander","befragten","abbau","jedoch","problem","einwohner","hungertoten","marcel","woche","offiziellen","vorjahr","beitrag","letzten","aufgestellten","maerz","beschreiben","hohen","notfallreserve","versorgung","vergangenen","erwerbsfaehigen","oft","einwohner","januar","steigenden","marx","pandemie","deutschlands","staatliche","rotterdam","laut","verkauft","juli","rueckgang","glasflaschen","benoetigt","vergangenen","millionen","sonderauswertung","abgeholt"
"90",NA,"abgelehnte","abbilden","warum","abgebildet",NA,"abgebildet","abgeholzt",NA,NA,"deren","sichtbar","europaweit","jahres","deutlicher","vermeldet","alterungsprozess","abgebrochen","liter","schienen","analysiert","europas","weite","zusammenhaengt","einsehbar","absenkung","daten","zuwanderern","wiesen","jahre","berichtete","grundlage","berechnet","anteil","maerz","schwer","erhoben","istat","pensions","gegensatz","stammen","vergangenen","stand","angegeben","erfasst","november","tag","statistik","operationen","rueckgang","teilweise","jaehrigen","werte","elektroautos","wochen","verschiedenen","meisten","dargestellt","irrefuehrend","anteil","verbrauchten","tatsaechlich","kosten","platz","unterschiedlich","jaehrlich","betraegt","teil","gesamtzahl","steigen","abgeholzt"
"91",NA,"abgeleitet","abbildet","weitem","abgebildete",NA,"abgebildete","abgeklaert",NA,NA,"vier","sinken","fliesst","juengsten","drittel","verweisen","arabisch","abgedeckt","methodik","shell","angesiedelt","fahrverbote","winter","dennoch","gesehen","abweichen","ab","tatsaechlich","wirtschaftsforschung","davon","seite","je","berechnung","anteilig","seien","beiden","europas","nordkorea","prozentsatz","letzten","genannt","woche","jahren","gemeldet","schaetzung","laut","woche","teilweise","schlaganfallpatienten","einwohner","jeweils","hoehere","bild","eurostat","vergangenen","ca","krankenhauses","wochen","aufgeteilt","platz","letzten","europaeische","hoehere","abhaengig","durchschnitt","verglichen","bmwk","angaben","einzigen","sterbefallzahlen","abgeklaert"
"92",NA,"abgelenkt","abbildung","welt","abgebildeten",NA,"abgebildeten","abgekuerzt",NA,NA,"wissen","stand","genaue","kooperation","erfasst","vorne","asylsuchender","abgedruckt","mindestens","sinkt","angibt","fass","zeitraum","direkte","mitteilte","achte","stimmt","bestehe","gibt","zudem","jahre","ab","berichtsjahr","auflistung","angegeben","rechts","exzessschaetzung","opferzahlen","prozentwerte","stark","usdollar","todeszahlen","archiviert","etwa","fuenf","jahren","november","liste","trend","laender","naeher","zufolge","beziehen","geringsten","laesst","welle","pflegepersonal","euro","batterieproduktion","meisten","teil","macht","diesel","menschen","null","rechnung","bundesnetzagentur","dezember","grundlage","todeszahlen","abgekuerzt"
"93",NA,"abgelesen","abbildungen","wichtig","abgebrochen",NA,"abgebrochen","abgelassen",NA,NA,"insgesamt","standorten","gering","korrigierten","etwa","weltweiten","aufgeteilt","abgefangen","moechten","sowohl","arbeitnehmern","fuegte","anteil","doppelt","nord","addiert","davon","entwicklung","geht","ableiten","heisst","weniger","beziffert","batteriezellen","nachfrage","europa","grippesaisonbericht","verkehrstoten","rechtfertigen","eindruck","unterschiedlich","eher","tageinzidenz","angestiegen","methodik","teilte","betrieb","per","vorjahr","maennern","genutzt","fahrzeuge","etwa","platz","verbrennungsmotor","knapp","vergangenen","stand","berechnet","hoch","importiert","anzahl","garantie","gesamtbevoelkerung","statistik","statistik","diagramm","menge","erhebung","viertel","abgelassen"
"94",NA,"abgenommen","abbinder","zwangslaeufig","abgedeckt",NA,"abgedeckt","abgelaufen",NA,NA,"seit","steuern","gerne","krankenhaeusern","forsa","woche","berechnungen","abgefeuert","neueste","spielt","arsch","genannten","beschriebenen","gehen","rekonstruieren","aktuellste","bericht","jaehrlich","links","aktuellste","berlin","bezieht","bulgarien","biokraftstoffe","derzeit","macht","herzegowina","verkehrsunfaellen","saison","mai","beitrag","kriminalitaetsrate","oesterreich","arbeitsplaetze","seite","betrieb","millionen","durchschnitt","zurueckgegangen","aktuellsten","korrekt","doppelt","jahre","statista","wahlbeteiligung","lagen","erhoehte","hohen","bilanz","tote","transportieren","befragung","gewinne","betrieb","erdgas","kosten","durchschnitt","je","marokko","zugrunde","abgelaufen"
"95",NA,"abgeordnete","abbott","anerkannten","abgedruckt",NA,"abgedruckt","abgelaufene",NA,NA,"mal","trotzdem","gesamte","lag","forschungsgruppe","aktuellen","davon","abgefilmten","niedrig","sprit","asien","gesamtzahl","ev","konkrete","zaehlt","aktuellsten","hoch","vergleichbar","gemeldet","arbeitsmarkt","studie","weltweit","bundesamtes","ca","stimmt","knapp","httpdpaqdeabdug","verunreinigtes","schaetzung","unteren","grundsaetzlich","weltweit","laut","belegten","belegt","ende","letzten","grafik","aufgrund","auto","beziehungsweise","entspricht","sieben","vorlaeufigen","gefoerdert","gab","bundeslaendern","sommer","coaequivalente","angegeben","meisten","bmwk","hoeheren","durchschnitt","wert","lagen","energiekrise","faelle","je","grosse","abgelaufene"
"96",NA,"abgeordneten","abbrechen","antraege","abgefangen",NA,"abgefangen","abgelegt",NA,NA,"teilen","ueberschlagen","gesamten","laufe","forschungsleiter","hingegen","dezember","abgefiltert","notiert","steigende","aussagekraeftig","getroffen","fahren","meist","bezug","angegebenen","derzeit","weltbank","niedrigeren","aufladen","zwei","liegt","bundeslaender","frank","grosse","zusammenhang","httpdpaqdeittuh","aktuellen","statistischem","gemeldet","bild","aufgefuehrt","fast","bettenauslastung","sprecher","liegt","erreicht","erhoehten","vergangenen","liegen","ersten","absoluten","grosser","todeszahlen","oel","pressesprecherin","aktuellen","letzten","geladen","erhoehten","fahren","dienstzeit","kilowattstunde","reichen","etwa","august","gases","laender","zuletzt","vergangenen","abgelegt"
"97",NA,"abgeordnetenentschaedigung","abbrennen","bearbeitet","abgefeuert",NA,"abgefeuert","abgelehnt",NA,NA,"arten","veranschaulicht","gewertet","maiwoche","ganz","jaehrlicher","gepraegten","abgefragt","oeffentliche","steigerung","bangladesch","groesste","konkrete","milliarde","tausend","angesehen","mindestens","genannten","probleme","berechnungen","jahren","daher","faktor","gezaehlt","dezember","stark","kurzarbeitergeld","vergangenen","suizidrate","jahre","gibt","entspricht","europaeischen","bundesamt","weltweit","aussage","genannt","eher","verlegungen","acht","berechnet","gesamtzahl","wirklich","deutschen","hohen","waeren","laender","addiert","geschaetzt","aktuell","kommission","elektrofahrzeuge","marderbiss","versorgung","vier","europe","gasmenge","regelmaessig","todesfaellen","lebten","abgelehnt"
"98",NA,"abgeordnetenhaus","abbruch","deutsche","abgefilmten",NA,"abgefilmten","abgelehnte",NA,NA,"teller","verkaeufe","gingen","methodik","gesamtzahl","nrw","gesundheitsministeriums","abgefuehrt","operationen","tankstelle","bauernverbandes","herauszufinden","quellen","monat","warum","angesetzt","facebookbeitrag","gestiegen","zufolge","durchschnitt","facebook","zwei","floss","hoeheren","land","rund","schweden","deutlich","todesursachen","beiden","stimmen","richtig","welle","divi","ersten","todesfaellen","tagen","beispielsweise","fiel","sharepic","ausser","komplette","knapp","coronapandemie","laut","hoehere","sharepic","anteile","groessenordnung","genannten","verhaeltnis","fassungsvermoegen","rentenniveau","faelle","angegeben","hoeher","gasverbrauch","zuvor","acht","erhebungen","abgelehnte"
"99",NA,"abgeordnetenhauses","abbrueche","deutschen","abgefiltert",NA,"abgefiltert","abgeleitet",NA,NA,"weit","vermutlich","grafik","million","gestiegen","rechnung","grossteil","abgegeben","preisen","tatsaechliche","behaupteten","hinzu","sowie","renten","zusammenhang","angesiedelt","beispiel","werte","asylsuchenden","durchschnittseinkommen","lassen","zeigt","gesundheitsministeriums","inklusive","fuehren","schreibt","statistiken","food","vorjahren","studie","ende","ansteigen","jahre","drittel","erhoben","wochen","email","bafa","sterblichkeit","niedriger","sinn","kraftstoff","zeigen","august","bezieht","juni","bundesland","berechnete","hoechsten","ersten","gases","gasimporte","rohoel","hoch","auswertung","auto","gesunken","studie","knapp","lockdowns","abgeleitet"
"100",NA,"abgeordneter","abc","eingereist","abgefragt",NA,"abgefragt","abgelenkt",NA,NA,"neun","versorgt","herkoemmliche","moechten","gesunken","wert","herkunftslaender","abgegebene","repraesentieren","ueberwiegend","bemuehungen","hohem","adac","schleswigholstein","to","angestiegen","albanien","erfasst","beruht","gas","angenommen","sogar","hoechstens","jahresende","geht","aussage","verberge","viele","vorjahreszeitraum","abgezogen","daten","kriminalitaet","irrefuehrend","errechnete","krankenhaeusern","normalen","erhoehte","benzin","tatsaechliche","grafik","analyse","nutzungsflaeche","gegeben","irrefuehrend","abgaben","daraus","todesfaelle","coronawelle","intensivbetten","hinzu","nimmt","lithium","schaetzung","energiekrise","krematorien","weltweiten","haeufigste","beispielrechnung","gesamte","verstorbener","abgelenkt"
