"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"82","abgebrochen","abes",NA,"abgefeuert",NA,NA,NA,"abes","ab",NA,"unterschiedlichen","deutsch","white","kleiner","betitelt","abbildet","animal","sicher","kundgebung","gruenen","bilderrueckwaertssuche","stadt","tag","journalist","aufgerufen","tages","traegt","shirt","darin","online","aufnahmen","situation","paris","weisen","gefragt","ansturm","films","ausgestrahlt","schwarzen","belegen","linden","mehrere","zahlreiche","gebaeude","allerdings","minute","verbreitet","ende","hemd","oben","ausserdem","aktuellen","hintergrund","greta","fazit","kakamega","coronastation","demonstranten","verbreiteten","musikvideo","wurde","sendung","fuehrte","protestieren","protestieren","damals","steht","tattoo","reihe","lieber",NA
"83","abgedeckt","abfaelle",NA,"abgefilmten",NA,NA,NA,"abfaelle","abalo",NA,"erhalten","ergebnisse","wobei","kleinkind","bewegungen","abbildung","ardfaktenfinder","stammt","la","mal","deutsche","medien","anschluss","mai","aufschriften","taucht","tagesschau","spanischen","bereits","flughafen","rechts","sozialen","petition","handelte","facebook","entstand","fotoaufnahmen","demos","gezeigt","verwendete","reichte","zahlreiche","fotografen","rund","screenshot","black","polizisten","demonstranten","kleid","englisch","beweis","ort","demonstration","aktuell","tag","kuenstler","rogan","demonstrieren","februar","angeblichen","frau","stammt","verbreitete","fahrzeuge","umweltministerin","online","ebenfalls","hintergrund","erklaerte","afpanfrage",NA
"84","abgedruckt","abfaellt",NA,"abgefiltert",NA,NA,NA,"abfaellt","abbag",NA,"blog","sowohl","woche","komisch","chance","abbildungen","aufnahm","wut","linker","dabei","nachrichtenagentur","juni","aufgenommen","alt","ausschnitt","traenengas","berichteten","tv","veroeffentlichten","googlesuche","london","zdf","proteste","berichteten","aufgenommen","kommentar","gebaeude","drohte","stehen","regierung","strassenrand","blauen","zeitung","leipzig","clip","clip","telegram","husky","london","gebaeude","aufnahmen","sekunden","demonstrationen","postings","la","proteste","rumaenische","dreh","demonstrationen","name","screenshot","ungueltig","dezember","traktor","bildern","angeblich","google","falschbehauptungen","fazit","fand",NA
"85","abgefangen","abfall",NA,"abgefragt",NA,NA,NA,"abfall","abbau",NA,"halle","berlin","wollten","kritisieren","daran","abbinder","baeumen","zahlreiche","listet","zeitung","mann","behauptung","august","gruppe","befand","uebrigens","kontext","winkt","bruno","teilen","ort","tweet","stehenden","linken","tun","traenengas","gerissenen","eingeblendet","ende","medienberichten","screenshot","clips","version","wien","eyeem","de","bestaetigte","nadel","musikvideo","zeigte","flaggen","behauptung","getty","verbreitete","beitrag","sekunde","tun","dreharbeiten","verbreitete","verwendet","tausende","aktuell","tatsaechlich","van","tun","traegt","demonstrierende","frau","de","aktion",NA
"86","abgefeuert","abflug",NA,"abgefuehrt",NA,NA,NA,"abflug","abbauen",NA,"benutzt","gebaeudes","youtubekanal","kursierenden","darunter","abbott","befassen","findet","lokale","facebookseite","brand","berichtet","ausmachen","zurueck","beide","unfreiwillige","bereits","traegt","facebookcollage","traegt","denen","dauerhaft","team","tauchte","live","ausschnitt","gesichter","film","britischen","bereits","sozialen","fluechtende","quelle","tausend","madrid","sicherheitsspritze","zeichen","szene","netflixserie","behauptung","selben","uhr","irland","dutzende","manipuliert","nachrichtenagentur","fuehrte","el","sahen","handelt","dreharbeiten","facebook","postings","tag","tag","ort","khanina","tag","selben","erkennen",NA
"87","abgefilmten","abfolge",NA,"abgegeben",NA,NA,NA,"abfolge","abbauprodukt",NA,"ausserdem","rund","youtubevideos","maennerstimme","dementierte","abbrechen","begannen","berichtet","mannes","fragen","stadt","post","ausschnitt","daily","beispielsweise","unruhen","frauen","europa","filmteam","artikel","links","youtubevideo","videomaterial","tier","nutzer","falschem","getty","fraglichen","steht","anhembi","oberen","gleiche","damals","schriftzug","margaret","tankersley","zahlreiche","suche","proteste","screenshot","veroeffentlichten","gegenueber","la","bildern","google","regierung","sender","erzaehlung","stadt","maps","paris","oben","dritte","entstand","clip","juli","lichts","telegram","beiden","minute",NA
"88","abgefiltert","abfotografiert",NA,"abgegebene",NA,NA,NA,"abfotografiert","abbild",NA,"politiker","kleiner","zentrum","manipulierte","demonstranten","abbrennen","dokumentation","fand","marseille","behauptung","handelt","drei","aussergewoehnlichen","distanziert","bekanntesten","urheber","verbindung","fotograf","gesicht","region","neben","medienberichten","zahlreiche","weihnachten","rechten","gezeigt","images","franzoesische","seit","blacklivesmatterbewegung","motto","hoert","kontext","wasserzeichen","ohnmaechtig","uebungsraum","aufgenommen","teilten","schwarze","minute","angeblichen","bildunterschrift","schirm","einblendung","fuehrte","kenia","dutzende","filmt","falschbehauptung","rtl","vermeintlichen","behauptung","gekennzeichnet","fand","dokumentarfilm","challenge","aktuelle","verhaftung","behauptung","arm",NA
"89","abgefragt","abfotografierte",NA,"abgegebenen",NA,NA,NA,"abfotografierte","abbilden",NA,"ungefaehr","bereits","zweier","masse","demonstriert","abbruch","dreharbeiten","frau","maske","abrufbar","zeigen","personen","babys","echtheit","beklebt","user","tag","logo","lustig","handelt","seit","collage","zusammenstellung","paris","erkennen","nachrichtenagentur","inhalte","gezeigte","nutzer","blazer","anwesend","postings","traegt","oktober","tiffany","verbreitet","neapel","allerdings","serie","geschichte","niederlanden","demonstration","veranstaltung","fremdzugriff","bildsuche","kursierende","regierung","fotograf","alt","tun","bestaetigte","steht","serie","berichtete","entstanden","hochgeladen","fand","sieht","googlesuche","bildsuche",NA
"90","abgefuehrt","abfotografierten",NA,"abgeglichen",NA,NA,NA,"abfotografierten","abbildet",NA,"bereits","konnten","aufhielt","mikrofon","eingestuften","abbrueche","durchaus","krankenhaus","masse","acker","teil","steht","besuch","facebooknutzer","benjamin","versucht","hoch","zeige","my","erkennen","faktenchecker","wochen","recherche","ende","situation","zweiten","kursierte","hintergruenden","etwa","kittel","breite","schauspieler","verbreiteten","verbreitet","zugeschnitten","gezeigte","rumaenien","ausserdem","uschi","taucht","japanischen","esels","zwischengeschoss","sehbehinderte","briefwahl","sahen","platz","krankenhauses","deutschsprachigen","liegen","tag","geteilte","mitte","postings","maps","kundgebungen","beschreibung","ebenfalls","tag","moderatorin",NA
"91","abgegeben","abfotografierter",NA,"abgegrenzt",NA,NA,NA,"abfotografierter","abbildung",NA,"zeigen","link","diesmal","motto","el","abc","empfahl","medien","naeheren","afp","geteilt","wurden","besuchs","fotos","beschaeftigten","waehlen","berichtete","symbolbilder","refugees","jahr","spiegel","stammen","weiteren","rechts","suche","cnn","laternen","hoeren","stammen","kuenstler","aufnahme","userinnen","juni","bukarest","postings","stehen","szene","anfang","weltbeitrag","reihe","original","fussballwm","ebenfalls","szene","green","entstanden","menschen","melbourne","demonstration","zehntausende","jahr","berichteten","beschreibung","bilderrueckwaertssuche","mitte","protesten","flagge","mannes","naehe","sekunde",NA
"92","abgegebene","abfrage",NA,"abgehalten",NA,NA,NA,"abfrage","abbildungen",NA,"webseite","google","heftig","originalbeitrag","erreichte","abdecken","englischen","steht","organisiert","aufnahme","seit","schon","besuchte","juni","besuch","wahlberechtigte","google","beide","sendung","stadt","oktober","traegt","laesst","startete","ministerpraesidenten","originalvideo","laternenpfahl","hunderte","medien","live","etwa","bilderrueckwaertssuche","verbreitet","paris","person","youtubevideo","gezeigt","demo","ausschnitt","links","sieht","standbild","kanada","tankstelle","hafen","details","aufgenommen","miami","protestzug","halle","rechts","wahlen","franzoesisch","nachrichtenagentur","medien","ueberein","tageszeitung","polizei","ende","beitraegen",NA
"93","abgegebenen","abfragen",NA,"abgeholt",NA,NA,NA,"abfragen","abbinder",NA,"seien","dafuer","kritisiert","paris","etwaigen","abdeckung","erreichten","juli","panzer","bauern","facebookseite","gibt","dank","wirklich","besuchten","wahlunterlagen","bestaetigt","sendung","thunbergs","facebooknutzer","allerdings","platz","schickte","strasse","etwa","sender","liedes","irrefuehrenden","kontext","moderatorin","fuehrt","fand","franzoesischen","protestierten","ende","youtube","rechten","telefonat","welt","verbreiteten","zahlreichen","tysons","zwei","versiegelung","hand","beschreiben","krankenhauses","nachgestellt","queen","reporter","darin","angeblich","film","damals","traegt","waescht","inszeniert","fazit","sahen","bilderrueckwaertssuche",NA
"94","abgeglichen","abgabe",NA,"abgeholzt",NA,NA,NA,"abgabe","abbott",NA,"zwei","denen","macht","pariser","facebookseiten","abdruck","facebookvideo","zuvor","parlamentswahl","beleg","august","ablegen","dennoch","australische","bevor","zerstoerten","links","claudio","wirkt","version","suche","ersten","teilgenommen","australischen","statt","manipulierten","macron","jahrhunderts","aktionen","nebeneinander","dicht","teilnehmer","wahl","solidaritaet","verbreiten","deutlich","entstanden","durchsagen","aufgenommen","berlin","beiden","wahlbetrug","alt","wurde","kamerafrau","bereits","handelt","rathaus","minute","stadt","zahlreichen","kursierte","ausserdem","kontext","verbreitete","wurde","tausende","ehemann","beitraegen","geteilte",NA
"95","abgegrenzt","abgaben",NA,"abgeklaert",NA,NA,NA,"abgaben","abbrechen",NA,"behauptet","immer","mehreren","provokanten","faktenchecks","abdruecke","fakevideo","echtheit","parlamentswahlen","bleibt","person","abspielte","echte","aehnlichen","beweis","ziehen","direkt","heisst","berichteten","ersten","viele","zweiten","entstand","management","oben","links","mailand","kamera","archivaufnahmen","protest","daily","clip","buisine","szenen","vermeintlich","polizisten","geteilte","gruen","aktuelle","bestaetigte","traegt","postings","angeblich","geschuetzt","shirt","ebenfalls","brown","siber","manipuliert","gebaeude","tatsaechlich","sieht","echt","classic","netzwerken","berlin","stimmen","wurde","dutzende","no",NA
"96","abgehalten","abgeaendert",NA,"abgekuerzt",NA,NA,NA,"abgeaendert","abbrennen",NA,"facebook","sprechen","niederlaendischen","quadratmeter","faktenpruefer","abe","fazit","gar","parteitag","braunen","medien","aelteren","ecke","hoch","bilddatenbank","zurueckverfolgen","drei","zunaechst","zwei","zufolge","berichtete","vermeintlich","weihnachten","fuehrten","youtubevideo","screenshot","mobilfunkstandard","kommentiert","besserer","spanischen","zeitung","sieht","clip","tausende","hundert","verletzungen","liess","hochgeladen","behauptung","menschen","medien","allerdings","moment","beginn","strasse","behauptung","kirche","statisten","hand","sendung","unterschiedlichen","reuters","behauptung","gepanzerten","stadt","hintergrund","ueberein","traegt","alejandro","rumaenien",NA
"97","abgeholt","abgebaut",NA,"abgelassen",NA,NA,NA,"abgebaut","abbruch",NA,"zeigt","schon","zusammenhang","redaktionelle","fanden","abel","fernsehbeitrag","aufgetaucht","pens","dcreateelements","mehreren","aeltesten","empfahl","entstanden","bilderrueckwaertssuchen","zusammenstoessen","veroeffentlicht","zwei","etwa","darunter","offenbar","hintergrund","kurzen","ersten","berichten","deren","november","kurzen","bildern","taenzer","maps","stammen","coronapolitik","aufgenommen","live","menschen","veroeffentlicht","beim","parteitag","verwendete","baum","aktuelle","szenen","allerdings","streik","weiteren","erklaerte","gemacht","lang","hunderttausende","stadt","gab","beschreibt","krosno","sitzt","statt","hunderte","haus","bolland","youtubekanal",NA
"98","abgeholzt","abgeben",NA,"abgelaufen",NA,NA,NA,"abgeben","abbrueche",NA,"fazit","sowie","arbeitet","redet","fotograf","abend","filmaufnahmen","echt","perspektive","demonstrationen","bereits","anfang","endergebnis","stoppen","bildersuche","anfang","ende","verbreitete","lud","sei","netzwerken","zeitung","handelte","facebooknutzer","sagen","lesbos","ntv","nachrichtensendung","blazer","schrieb","stammen","maps","demo","aktuell","usbundesstaat","zahlreiche","bilderrueckwaertssuche","zeichen","clip","aelter","briefwahlstimmen","naehe","beiden","ueberzeugt","erste","rechts","instagram","beiden","italien","beschreibung","szenen","falsche","zwei","marechaussee","facebookseite","berichteten","behauptung","verwendet","calahorra","ausschnitt",NA
"99","abgeklaert","abgebildet",NA,"abgelaufene",NA,NA,NA,"abgebildet","abc",NA,"news","facebook","erklaerte","retter","fotografen","abendblatt","filmen","oh","pistorius","demonstriert","abgespielt","arbeiten","englischsprachigen","kleinen","bildes","kleinere","zeitpunkt","verhaftet","darauf","bereits","wurden","laesst","haag","gar","regierung","ausserdem","puppen","neinstimmen","boden","fuehrt","steht","tag","emmanuel","verbreitete","november","spritzen","august","wonach","fotografen","bildersuche","collage","wurde","fuehrt","cm","ende","ueberprueft","zeige","medien","platz","widerlegte","beschreibt","ergab","teil","mvs","behaupten","polnisch","stammen","oktober","collage","selben",NA
"100","abgekuerzt","abgebildete",NA,"abgelegt",NA,NA,NA,"abgebildete","abdecken",NA,"laut","tatsaechlich","rechts","robin","fotografiert","abendlichen","filmende","zeigt","polizeiaktion","dgetelementbyidid","anhand","aufgenommen","erinnerung","technik","bildeten","moment","heisst","befindet","stimmen","suggeriert","laesst","spiegel","taucht","bildern","anfang","ganze","saergen","olaf","collage","politikerinnen","ersten","wien","paris","juni","datum","politiker","website","erkennbar","zeige","bildunterschrift","fotograf","bildes","telefonat","formular","bundestagswahl","minuten","bukarest","falschbehauptung","veroeffentlichte","franzoesischen","ausserdem","banner","facebookuser","facebookseite","sieht","maps","demo","australien","elias","beide",NA
