"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"72","abfolge",NA,"abgegebenen","abgegebene",NA,NA,NA,"abgegebenen","abgebrochen",NA,"abgebildeten","abfragen","aachen","gesundheitsministeriums","abgabe","abbildung","abgedruckt","abgefuehrt","abes","abgedruckt","mutterleibs","abbruch","jedweder","abendlichen","abgebrochen","abfotografierten","sz","unbegleitete","kinder","kantinen","eingegangen","bibliotheken","gegenueberstellung","profil","rechtlich","kontaktsperren","cdu","mundnasenschutz","ende","bueroleiterin","treffen","abstandsregeln","politiker","oesterreichs","etwa","lh","sei","ausreise","eigenen","stadt","impfung","medienberichte","impfen","gesundheitsministerium","bevoelkerung","einrichtungen","medien","schweizer","geltenden","bundeskanzler","coronavirus","gesichert","michael","facebookposting","gespielt","frauen","derzeit","schueler","heuer","spd","tagen"
"73","abfotografiert",NA,"abgeglichen","abgegebenen",NA,NA,NA,"abgeglichen","abgedeckt",NA,"abgebrochen","abgabe","aan","island","abgaben","abbildungen","abgefangen","abgegeben","abfaelle","abgefangen","naiv","abbrueche","jungsozialisten","abends","abgedeckt","abfotografierter","treffens","unzensuriertartikel","kurier","krank","joseph","lobte","darf","sassen","regierungschef","medizinjournal","coronamassnahmen","bleiben","etwa","cduparteitag","abstand","asylbescheid","ministerpraesident","autohoefe","zwecke","swr","agentur","kraft","eindaemmung","ausbreitung","duerfen","betroffenen","derzeit","coronapandemie","profil","posting","coronapandemie","arbeitsplatz","einschraenkungen","twitterte","rolle","gesorgt","dr","drastische","buero","abwesenheit","anfrage","monate","infos","ungewoehnlich","teilweise"
"74","abfotografierte",NA,"abgegrenzt","abgeglichen",NA,NA,NA,"abgegrenzt","abgedruckt",NA,"abgedeckt","abgaben","aap","ausgeschlossen","abgeaendert","abbinder","abgefeuert","abgegebene","abfaellt","abgefeuert","neue","abc","jungsozialistinnen","abendzeitung","abgedruckt","abfrage","ueberspitzt","verbote","bedeutung","legalisierung","kritik","notwendig","montag","scharfe","reichweite","mueller","halten","aufgrund","ab","ehefrau","gesundheitsministeriums","asylstatistik","gilt","eingehalten","jonge","bzw","coronaregeln","erlaubt","einschraenkungen","laender","ab","juni","zukunft","falschbehauptung","pass","falschbehauptung","rund","masken","vorlegen","naemlich","sicht","michael","anzahl","kunden","bundesweit","apaartikel","gab","twitter","oeffentlichkeit","michael","ueberpruefung"
"75","abfotografierten",NA,"abgehalten","abgegrenzt",NA,NA,NA,"abgehalten","abgefangen",NA,"abgedruckt","abgeaendert","aargauer","fallen","abgebaut","abbott","abgefilmten","abgegebenen","abfall","abgefilmten","neufassung","abdecken","jusovizevorsitzende","aberkannt","abgefangen","abfragen","umstellung","verbotenen","ca","losgeloest","musiker","oesterreichischen","sicherheitsmassnahmen","schuelern","restaurants","muendlich","bosnien","coronamassnahmen","koennten","geschaeftsfuehrer","derzeit","aufenthaltsrecht","coronaregeln","bundesregierung","sharepic","coronapandemie","csu","sachsen","bundesweit","coronavirus","etwa","bussen","sprach","farbige","fake","derzeit","aktuell","lockdown","ungeimpfte","eingang","gruene","monate","coronavirus","landwirt","sitzende","biographie","zeitung","verbot","positionsdaten","worden","unberechtigt"
"76","abfotografierter",NA,"abgeholt","abgehalten",NA,NA,NA,"abgeholt","abgefeuert",NA,"abgefangen","abgebaut","abalo","gar","abgeben","abbrechen","abgefiltert","abgeglichen","abflug","abgefiltert","neuregelung","abdeckung","katharina","aberle","abgefeuert","abgabe","unternehmerinnen","verdiene","oeffentlichen","metern","klaeren","auskunft","bundeslaendern","soeder","saemtlichen","oeffnung","bundesregierung","maerz","abgenommen","hausverwaltung","oeffentlichen","bayerische","gesundheitsverbund","pflicht","braun","maerz","gottesdienste","information","sowie","maske","raum","einzelhandel","laendern","gerhard","muessen","gesundheitsministerium","apa","verein","kritisiert","michael","schutz","fokus","schweiz","bauer","taetigkeit","dauer","waere","genannten","schlaf","grundlage","union"
"77","abfrage",NA,"abgeholzt","abgeholt",NA,NA,NA,"abgeholzt","abgefilmten",NA,"abgefeuert","abgeben","abbag","zunaechst","abgebildet","abbrennen","abgefragt","abgegrenzt","abfolge","abgefragt","richtige","abdruck","krankheitsbild","abermals","abgefilmten","abgaben","vaeter","voneinander","einzige","ministerpraesident","tumult","mitarbeiter","wirklichkeit","staedtischer","staatskanzlei","oefter","sieht","tag","abschliessenden","kunstprojekt","somit","csu","irland","positiv","sagte","personal","hauptversammlungen","personen","duerfen","muessen","quellen","ethnisch","beschlossen","kittel","wer","quarantaene","apafaktencheck","allerdings","weiteres","bestimmten","beleg","laenger","wichtig","gipfel","abgebaut","einziger","beiden","schweizer","schleppern","bayerischen","vergangene"
"78","abfragen",NA,"abgeklaert","abgeholzt",NA,NA,NA,"abgeklaert","abgefiltert",NA,"abgefilmten","abgebildet","abbau","fotografie","abgebildete","abbruch","abgefuehrt","abgehalten","abfotografiert","abgefuehrt","schwangerschaftskonfliktgesetzes","abdruecke","lebens","abes","abgefiltert","abgeaendert","verarschen","vorbei","nachrichten","mitarbeiter","zogen","christliche","bayerischen","stellung","standard","pharmakologe","zumindest","politiker","aenderungen","otsaussendung","gerade","dpafaktencheckteam","niederlande","geoeffnet","unternehmen","geimpft","lessells","island","naechtliche","gehabt","abbott","gastronomie","medien","logistischen","oeffentlichen","fake","biontechchef","zeitpunkt","impfung","unterstellt","innerhalb","aeusserst","sharepics","weder","impfen","entzug","bekannt","informationen","sebastian","spielen","verhaeltnismaessig"
"79","abgabe",NA,"abgekuerzt","abgeklaert",NA,NA,NA,"abgekuerzt","abgefragt",NA,"abgefiltert","abgebildete","abbauen","wer","abgebildeten","abbrueche","abgegeben","abgeholt","abfotografierte","abgegeben","schwangerschaftsmonat","abe","lebensfaehig","abfaelle","abgefragt","abgebaut","verlangen","vorstandsmitglied","sitzen","mitgefuehl","plaetzen","gehen","kritiker","unmittelbar","supermaerkten","pharmakologie","wolfgang","sowie","aktualisierten","produktionsstaette","gesundheitsministerium","faktencheckdpacom","risikogebiete","covid","oesterreichischen","treffen","melanie","gesundheitsbehoerde","testungen","links","ak","gesundheits","hingegen","quarantaene","covid","arbeitsleben","franzjosefskai","gesundheitsministerium","medien","letzten","coronapandemie","trat","schweizer","fruehzeitig","verboten","ernsthaften","tag","regelmaessig","stimmten","weihnachten","verlassen"
"80","abgaben",NA,"abgelassen","abgekuerzt",NA,NA,NA,"abgelassen","abgefuehrt",NA,"abgefragt","abgebildeten","abbauprodukt","restaurant","abgebrochen","abc","abgegebene","abgeholzt","abfotografierten","abgegebene","spaet","abel","luege","abfaellt","abgefuehrt","abgeben","verlassen","wertet","is","naechtliche","pressekonferenz","fester","rundfunk","untersagt","talksendung","ronaldo","rund","abgesagt","aktuelles","seitens","geltenden","fitnessstudios","sebastian","tragen","laender","aufgrund","mussten","quarantaene","anzeigen","negativen","arbeitgebers","gesundheitsbereich","genannten","soeders","airlines","aufeinander","geschaefte","monate","ueberhaupt","lassen","gar","faellt","genommen","schulen","verzichten","frisch","hinweis","deutschen","strafen","schutz","vielen"
"81","abgeaendert",NA,"abgelaufen","abgelassen",NA,NA,NA,"abgelaufen","abgegeben",NA,"abgefuehrt","abgebrochen","abbild","falsch","abgedeckt","abdecken","abgegebenen","abgeklaert","abfotografierter","abgegebenen","stehe","abend","medizinische","abfall","abgegeben","abgebildet","wechsel","zb","genauso","negative","lufthansa","ausgesprochen","zusammenhaengt","vereins","taucht","sache","brandenburg","abstandsregeln","angriffs","sonstigen","kinder","geschweige","soeder","restaurant","derzeit","fruehjahr","niederkrotenthaler","bundesland","bayern","besuch","arbeitsplatz","gesundheitsminister","tweet","spitaelern","gerhard","bayerns","jungsozialisten","zahlreiche","stark","infektionsschutzgesetz","tag","ffpmaskenpflicht","wochen","kanzleramt","innenministerium","fusion","aktualisierten","sieht","untersagt","universitaet","voran"
"82","abgeben",NA,"abgelaufene","abgelaufen",NA,NA,NA,"abgelaufene","abgegebene",NA,"abgegeben","abgedeckt","abbilden","gebe","abgedruckt","abdeckung","abgeglichen","abgekuerzt","abfrage","abgeglichen","tatsachen","abendblatt","mehrheitlich","abflug","abgegebene","abgebildete","weiterverbreitung","correctiv","gilt","nordafrikanische","huegel","erwarten","gesichert","vorbereitet","thinktank","schmidtchanasit","mai","apa","anwesenden","tatsaechlichen","dpa","jaenner","typetheater","merkel","einzelnen","ministerpraesidenten","oevp","negatives","getestet","aenderungen","bundeskanzleramt","gesundheitspersonal","oktober","supermaerkten","impfzertifikat","coronaampel","kuendigung","beschaeftigten","weiterhin","naechsten","beim","maske","tagen","steigender","darf","gruenden","amtierenden","apafaktencheck","verpflegungsgeld","tweet","weiss"
"83","abgebildet",NA,"abgelegt","abgelaufene",NA,NA,NA,"abgelegt","abgegebenen",NA,"abgegebene","abgedruckt","abbildet","michael","abgefangen","abdruck","abgegrenzt","abgelassen","abfragen","abgegrenzt","tragen","abendlichen","mitnehmen","abfolge","abgegebenen","abgebildeten","widerspruechliche","betreut","dar","omv","behoerdliche","umstritten","nachrichten","wandert","tirol","schuetzenden","laendern","archivmaterial","apaanfrage","territorien","bzw","kanzler","coronavirus","asylwerbern","februar","pflegeheimen","poldi","tweet","coronagipfel","position","cristiano","hinaus","coronapandemie","supermarkt","kepler","geschaeften","kuendigungen","moeglich","aufgrund","bleiben","darueber","etwa","uhr","bereichen","sagte","kalenderjahr","arbeiterkammer","arnold","festland","sozialen","woche"
"84","abgebildete",NA,"abgelehnt","abgelegt",NA,NA,NA,"abgelehnt","abgeglichen",NA,"abgegebenen","abgefangen","abbildung","konnte","abgefeuert","abdruecke","abgehalten","abgelaufen","abgabe","abgehalten","unterbreiten","abends","muessten","abfotografiert","abgeglichen","abgebrochen","wien","bzw","moegliche","onlineversion","konzert","gearbeitet","partner","weiterer","treiben","solide","corona","baumuellersoeder","apabericht","textil","leben","nachlesbar","verweis","kaernten","duerfen","moeglichkeit","reflex","geschlossen","coronaverordnung","naemlich","eingehalten","impfkritiker","frueh","swr","oberoesterreichischen","gesundheitsholding","museen","negativen","sprach","karl","weder","ankuendigung","beim","fakt","aenderungen","lobte","auflistung","aufnahmezeitpunkt","gebaeuden","kommen","wurden"
"85","abgebildeten",NA,"abgelehnte","abgelehnt",NA,NA,NA,"abgelehnte","abgegrenzt",NA,"abgeglichen","abgefeuert","abbildungen","erste","abgefilmten","abe","abgeholt","abgelaufene","abgaben","abgeholt","verdreht","abendzeitung","mutterleibs","abfotografierte","abgegrenzt","abgedeckt","heisst","information","oft","partner","mittlerweile","deutschen","stellte","genannte","ueberlassen","sprachnachrichten","geschlossen","bayerische","archiviertes","verbindungen","pressesprecher","sitzen","information","karin","verboten","kontakt","verfassungsgerichtshofs","verboten","dauerinzidenz","darf","erlaubt","kultur","zehn","teststrassen","oesterreichs","innenminister","neustadt","getestet","einzelne","gleichen","schon","illegal","besteht","sagte","erlaubt","mehrmals","aufrechterhaltung","aussendung","bedeutung","coronapandemie","zehn"
"86","abgebrochen",NA,"abgeleitet","abgelehnte",NA,NA,NA,"abgeleitet","abgehalten",NA,"abgegrenzt","abgefilmten","abbinder","anfrage","abgefiltert","abel","abgeholzt","abgelegt","abgeaendert","abgeholzt","vizevorsitzende","aberkannt","mutwillig","abfotografierten","abgehalten","abgedruckt","facebookpost","rundfunk","wurde","personennahverkehr","httpswwwfacebookcomphotophpfbidampsetatypetheater","bewertung","unterstellt","sinne","unwahrheiten","terminal","mittlerweile","freiburger","armin","verschaerfung","austria","sprachnachricht","sonntag","sarscovtest","gesundheit","daran","bayern","aufgrund","impfplan","pandemie","fussballspieler","migrationspolitik","facebookpostings","johannes","verbot","landeskrankenhaeuser","politisches","maerz","israel","treffen","annette","orten","kritik","rief","duerfen","mittelschwere","ausreise","gesundheitsministeriums","innenministeriums","zahlreiche","zeitung"
"87","abgedeckt",NA,"abgelenkt","abgeleitet",NA,NA,NA,"abgelenkt","abgeholt",NA,"abgehalten","abgefiltert","abbott","tatsaechlich","abgefragt","abend","abgeklaert","abgelehnt","abgebaut","abgeklaert","vollstaendige","aberle","naiv","abfotografierter","abgeholt","abgefangen","oesterreichischen","schliessung","genannten","pruefte","kreisen","agentur","zuegen","zettels","verein","untauglich","ging","freiwillige","atembeschwerden","vorstand","baumuellersoeder","kritiker","waeren","stattfinden","cdu","mussten","letzten","algerien","lehr","kunden","gesundheitszustand","ministerpraesidentinnen","coronavirus","passage","volksabstimmung","maskenpflicht","ab","medien","zufolge","anm","antriebs","wien","postings","reduzierung","bundesregierung","niederoesterreich","auswahl","kontrolliere","ehemann","unternehmen","daher"
"88","abgedruckt",NA,"abgelesen","abgelenkt",NA,NA,NA,"abgelesen","abgeholzt",NA,"abgeholt","abgefragt","abbrechen","weder","abgefuehrt","abendblatt","abgekuerzt","abgelehnte","abgeben","abgekuerzt","vorschlaege","abermals","neuer","abfrage","abgeholzt","abgefeuert","debatte","strafgesetzbuch","tweet","radiosender","freiheit","sofortige","vermehrt","zuhause","verfassungsbruch","wiener","betroffen","gleichzeitig","ausgewiesen","gesundheitsministerium","ehefrau","feiern","befinden","symptomfreiheit","ausschreibung","tagesschaude","kaernten","attest","maskenverweigerer","kinder","kanzlers","nationalmannschaft","moeglichkeit","ministerpraesidenten","gelten","oberoesterreich","lockdown","corona","anonymisiert","kurz","apabericht","darf","erste","brauchen","kraft","niederoesterreichischen","bayerische","kretschmer","aufgrund","gibt","generell"
"89","abgefangen",NA,"abgenommen","abgelesen",NA,NA,NA,"abgenommen","abgeklaert",NA,"abgeholzt","abgefuehrt","abbrennen","gehen","abgegeben","abendlichen","abgelassen","abgeleitet","abgebildet","abgelassen","vorsitzende","abes","neufassung","abfragen","abgeklaert","abgefilmten","schriftlichen","zusammenhaengenden","darueber","rechtlicher","persoenlichen","falschbehauptung","uniklinikum","gross","verkaufte","zurueckgekehrt","stadt","hacker","austria","coronavirus","eingebaut","paper","kraft","villach","bayerns","regeln","oktober","freissmuth","prinzipiell","staatliche","nationalspieler","oesterreicher","sowie","poettler","negativ","urheberin","krankenhaeuser","hingegen","ansammlungen","medizinischen","aufregung","ungewoehnlich","tagesschau","bedingungen","ausgesprochen","pflegeheimen","bekanntgegeben","kritische","euland","somit","hausgrille"
"90","abgefeuert",NA,"abgeordnete","abgenommen",NA,NA,NA,"abgeordnete","abgekuerzt",NA,"abgeklaert","abgegeben","abbruch","darin","abgegebene","abends","abgelaufen","abgelenkt","abgebildete","abgelaufen","vorwuerfen","abfaelle","neunten","abgabe","abgekuerzt","abgefiltert","aufhalten","allgemeinheit","tage","sank","gehoert","position","angaben","orte","verkehrsmittel","fake","anlass","hc","auszugehen","mickie","gudenus","politiker","corona","villachlangauen","bussjaeger","coronamassnahmen","schuetze","kinos","shutdownluege","apaanfrage","notbremse","oesterreichs","ab","schulen","schwarz","zutritt","hetze","ab","arbeiten","sollen","ausgesprochen","massnahmen","unternehmen","meter","stephan","schliessung","bemaengelt","kritisieren","kapitaen","aufgrund","ganzen"
"91","abgefilmten",NA,"abgeordneten","abgeordnete",NA,NA,NA,"abgeordneten","abgelassen",NA,"abgekuerzt","abgegebene","abbrueche","schon","abgegebenen","abendzeitung","abgelaufene","abgelesen","abgebildeten","abgelaufene","wegfallen","abfaellt","offenen","abgaben","abgelassen","abgefragt","twitterte","darstellungen","aufgrund","sinnvoll","london","moegliche","einzelnen","tagte","verschaerfung","gesundheitsminister","auswahl","implementieren","auszutauschen","kanzleramt","httpswwwfacebookcomphotophpfbidsetatypetheater","alleine","nachrichten","postings","csu","alleine","quellen","ostern","terminal","aufgehoben","passagiere","presseaussendung","posting","infektionszahlen","bereich","lassen","abstand","wegen","ausgerufen","stellte","ausgetauscht","fallen","kam","tragen","reaktionen","schutzmassnahmen","beziehe","kronen","homepage","teilte","verordnungen"
"92","abgefiltert",NA,"abgeordnetenentschaedigung","abgeordneten",NA,NA,NA,"abgeordnetenentschaedigung","abgelaufen",NA,"abgelassen","abgegebenen","abc","heisst","abgeglichen","aberkannt","abgelegt","abgenommen","abgebrochen","abgelegt","wiederfinden","abfall","party","abgeaendert","abgelaufen","abgefuehrt","verfassungsschutzes","vorsitzende","lassen","spiele","hoher","bevor","tage","grossteil","vorm","gesundheitszustand","dpaartikel","ios","bayerischen","gegruendet","karin","links","coronamassnahmen","archiviertbewertung","eingetragen","letzten","arbeitsplatz","paywall","information","besuchergruppen","restaurants","restaurant","apafaktencheck","zugang","negativen","mussten","regeln","laendern","betreten","gar","ausnahmen","sicherheit","lange","ausnahmen","politiker","stundenlang","br","mapsaufnahme","angestellten","deutlich","muessen"
"93","abgefragt",NA,"abgeordnetenhaus","abgeordnetenentschaedigung",NA,NA,NA,"abgeordnetenhaus","abgelaufene",NA,"abgelaufen","abgeglichen","abdecken","darauf","abgegrenzt","aberle","abgelehnt","abgeordnete","abgedeckt","abgelehnt","willkuerlich","abflug","reihenweise","abgebaut","abgelaufene","abgegeben","geteilten","oesterreich","zeit","standard","weiteren","natuerlich","tagesschau","kritisierte","weiterfuehrenden","lissabon","dpafaktencheckteam","karin","beieinander","besuchte","lebens","serbien","asylsystems","tage","firmenbuch","teilte","ostern","steyr","ueberpruefende","bluemel","ronaldo","sinne","arztpraxen","uniklinikum","vorweisen","treffen","horst","november","bewusstsein","aktuell","austria","deutschen","rund","ministerpraesident","geimpft","verpflegungsgeld","bzw","oesterreichs","open","haette","wurde"
"94","abgefuehrt",NA,"abgeordnetenhauses","abgeordnetenhaus",NA,NA,NA,"abgeordnetenhauses","abgelegt",NA,"abgelaufene","abgegrenzt","abdeckung","bisher","abgehalten","abermals","abgelehnte","abgeordneten","abgedruckt","abgelehnte","wollten","abfolge","sage","abgeben","abgelegt","abgegebene","gehoeren","geteilter","daran","steiermark","leben","entscheidung","wahrheit","politisches","drei","falschbehauptung","drastische","kogler","besitz","frauenquote","legal","arbeitnehmer","einstufung","rund","gluehwein","begleitete","oeffnen","strengen","anzahl","empfangen","texaner","staatsbuergerinnen","begeben","aktueller","stadt","agg","zufolge","apa","covidtest","teilte","bayerischen","pressesprecher","muessen","oftmals","debatte","zeitliche","coronakranke","orfartikel","orte","informationen","°c"
"95","abgegeben",NA,"abgeordneter","abgeordnetenhauses",NA,NA,NA,"abgeordneter","abgelehnt",NA,"abgelegt","abgehalten","abdruck","grund","abgeholt","abes","abgeleitet","abgeordnetenentschaedigung","abgefangen","abgeleitet","zwoelften","abfotografiert","schwangerschaftskonfliktgesetzes","abgebildet","abgelehnt","abgegebenen","unterstellt","schatten","neue","uebertrieben","zuvor","folgende","jugendliche","genug","spielen","folgende","faktencheckdpacom","meduni","bluetooth","gelten","mehrmals","innenministerium","eukommissionsvorschlag","einhalten","hart","betretungsverbot","seniorenheim","vorweisen","unterricht","genesen","unsicherheit","supermaerkte","betreten","lassen","schliessung","apaartikel","bzw","apafaktencheck","einrichtungsbezogenen","postings","beachten","gab","bekannt","allgemeine","ermoeglichen","ausnahme","coronaregeln","ost","wahrheit","zeitpunkt","µm"
"96","abgegebene",NA,"abgeraten","abgeordneter",NA,NA,NA,"abgeraten","abgelehnte",NA,"abgelehnt","abgeholt","abdruecke","davon","abgeholzt","abfaelle","abgelenkt","abgeordnetenhaus","abgefeuert","abgelenkt","teilte","abfotografierte","schwangerschaftsmonat","abgebildete","abgelehnte","abgeglichen","grundlage","schweizer","januar","ueblicherweise","groesste","sharepic","kuenftig","markus","zumindest","stattfinden","fastenmonat","ministerpraesident","bundeskanzlerin","lockdown","orf","pause","haltung","haushalt","helge","dueren","ffpmaskenpflicht","twitter","aufenthalt","haushalte","zugangsbeschraenkungen","supermarkt","christoph","impfen","persoenlichen","wiener","einschraenkungen","atembeschwerden","eintritt","aktuellen","befuerchtete","bestimmten","ab","zwoelf","darueber","durchgehend","dauerhaft","partnerschaften","geoeffnet","twitter","aachen"
"97","abgegebenen",NA,"abgerechnet","abgeraten",NA,NA,NA,"abgerechnet","abgeleitet",NA,"abgelehnte","abgeholzt","abe","facebook","abgeklaert","abfaellt","abgelesen","abgeordnetenhauses","abgefilmten","abgelesen","behauptet","abfotografierten","schwierige","abgebildeten","abgeleitet","abgegrenzt","rundfunks","eingestellt","juni","unbegleitete","europaeischen","oesterreichische","vergangenen","vorsitzende","bundesweit","arena","geplant","nationalratspraesident","clubs","metern","otsaussendung","supermarkt","httpswwwfacebookcomphotophpfbidseta","regeln","huml","foremny","sowie","getestet","derartige","haushalten","geteilten","tochterunternehmen","csu","duerften","betreiber","bereichen","zugang","atemprobleme","formalen","waere","befuerworter","lange","abbrechen","verlassen","jeweiligen","freiwillig","derzeitige","pflege","gerhard","abgenommen","aan"
"98","abgeglichen",NA,"abgeriegelt","abgerechnet",NA,NA,NA,"abgeriegelt","abgelenkt",NA,"abgeleitet","abgeklaert","abel","beim","abgekuerzt","abfall","abgenommen","abgeordneter","abgefiltert","abgenommen","ausserhalb","abfotografierter","shop","abgebrochen","abgelenkt","abgehalten","lokal","gelaende","fall","untersagt","februar","verbot","verbreitete","besuch","helen","kanaelen","instagrampost","notwendigkeit","darmstadt","bundeskanzlerin","presseaussendung","oesterreichischen","karl","verstossen","melanie","kontrollen","februar","graz","goeppingen","kickl","gesundheitsportal","vorlegen","einwohnern","eukommission","raeumen","verlassen","duerfen","coronatest","gang","gilt","begeben","demnach","abgeschlossenen","geschichte","herbst","kontrollen","diesjaehrigen","pflegepersonal","seither","alltagsleben","aap"
"99","abgegrenzt",NA,"abgerufen","abgeriegelt",NA,NA,NA,"abgerufen","abgelesen",NA,"abgelenkt","abgekuerzt","abend","seit","abgelassen","abflug","abgeordnete","abgeraten","abgefragt","abgeordnete","erreichen","abfrage","solle","abgedeckt","abgelesen","abgeholt","herr","handle","zeigt","urlauber","moeglich","gegeben","angela","einreisen","tageszeitung","letzten","kontakte","ots","dienste","tagen","raeumen","pressekonferenz","kinderambulanzen","oktober","ministerpraesidentinnen","kretschmer","coronavirus","coronatest","pressekonferenz","lockdown","muessen","wissenschafter","gaststaetten","test","tests","vorweisen","einrichtungen","dehoga","genesene","aeusserte","beieinander","mai","abgesichert","schutz","erst","besonderes","drittens","respekt","zurueck","anbieter","aargauer"
"100","abgehalten",NA,"abgesagt","abgerufen",NA,NA,NA,"abgesagt","abgenommen",NA,"abgelesen","abgelassen","abendblatt","allerdings","abgelaufen","abfolge","abgeordneten","abgerechnet","abgefuehrt","abgeordneten","illegal","abfragen","spezialist","abgedruckt","abgenommen","abgeholzt","buero","minderjaehrige","wurden","verzichtet","gar","gilt","beitraege","aktualisiert","einfach","quarantaene","landkreise","raeumen","eigenes","oeffentlichen","reisen","lauterbach","lungenpilzinfektionen","derzeit","soeders","rechtstraeger","einschraenkungen","entscheidung","beschluss","metern","diskussionen","wissenschaftern","gesundheitsminister","abgebaut","hingewiesen","sachsen","laender","franzjosefskai","geoeffnet","zweiten","beklagt","februar","abnehmen","geimpft","besteht","coronamassnahmen","duerften","schiedsrichter","verboten","angesetzt","ab"
