"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"69",NA,NA,"abfotografierte","abgegeben",NA,NA,NA,NA,NA,NA,"abdruecke","aberkannt","abe","abgebildet","abgefeuert","abendlichen","abbrueche","abgebrochen","baeumen","abbauprodukt","abfolge","wasser","abfaelle","laut","abgebaut","abdruck","zentrale","milliarden","stunden","deutschland","geschaeftsfuehrer","derzeit","ardfaktenfinder","aktuellen","grafik","muell","analysen","dazugehoerigen","forschers","sogenannte","haag","insbesondere","beieinander","forschers","gebiete","aktivitaet","sei","darum","beide","entstehen","kohlenstoffdioxid","forschenden","doku","landeis","eruptionen","conservancy","angespannte","erwaermung","spaziergaenge","stoeren","erdgas","oekobilanz","gegeben","jahreszeit","klimatologie","alpengletscher","klaus","bedingungen","menschengemacht","klimawandels",NA
"70",NA,NA,"abfotografierten","abgegebene",NA,NA,NA,NA,NA,NA,"abe","aberle","abel","abgebildete","abgefilmten","abends","abc","abgedeckt","bekannte","abbild","abfotografiert","hohe","abfaellt","heisst","abgeben","abdruecke","nimmt","mal","satelliten","timothy","klimapolitik","deshalb","ausgetrocknet","mehr","groenlands","nasa","aufpassen","leopoldina","gebaut","arbeiten","halben","minute","beschleunigten","gelegentlich","gemessene","allerletzte","deutschen","abnehmen","unterschiedliche","erreichten","leopoldina","daher","erwaermt","landschaft","katastrophe","costeuer","anpassungen","flachen","produziert","szenario","milliarden","recyceln","aktivitaet","sommertag","umweltbundesamt","celsius","klimawandel","anlage","menschengemachte","kompensieren",NA
"71",NA,NA,"abfotografierter","abgegebenen",NA,NA,NA,NA,NA,NA,"abel","abermals","abend","abgebildeten","abgefiltert","abendzeitung","abdecken","abgedruckt","bekannten","abbilden","abfotografierte","fahrzeuge","abfall","jahr","abgebildet","abe","darstellung","text","jaehrlichen","verantwortlich","klimawandels","heisst","austrocknung","jahrzehnten","jakobshavngletscher","no","ausgleichen","pflanzen","gelb","jahr","heiss","berichtet","consumer","geschwindigkeit","gemessenen","ausbeutung","millionen","globale","studie","globale","menschengemachten","selten","extrem","menschengemachte","klimawandels","darauffolgende","ardsendung","globus","dresden","ueberwiegende","new","recycling","beryllium","tf","verursachte","flaeche","negativen","wissenschaftler","metastudie","mekka",NA
"72",NA,NA,"abfrage","abgeglichen",NA,NA,NA,NA,NA,NA,"abend","abes","abendblatt","abgebrochen","abgefragt","aberkannt","abdeckung","abgefangen","berichte","abbildet","abfotografierten","laenger","abflug","methode","abgebildete","abel","problem","bereits","gab","sei","menschengemachten","bericht","beginn","veraendert","katzen","oel","autoverkehr","ulrike","getarnt","koenne","herrsche","einfach","derzeitige","globale","grad","ausgepraegt","anlage","wasser","prozent","globalen","methan","deutschland","globalen","office","pinatubo","darlegt","ausstoss","haelfte","jahren","unumstritten","feuer","silizium","erdklima","wetterdienst","waermestrahlung","hitze","obst","naechsten","meteorologie","omrani",NA
"73",NA,NA,"abfragen","abgegrenzt",NA,NA,NA,NA,NA,NA,"abendblatt","abfaelle","abendlichen","abgedeckt","abgefuehrt","aberle","abdruck","abgefeuert","bilden","abbildung","abfotografierter","kueste","abfolge","unsere","abgebildeten","abend","vergangenen","british","prozent","beginn","nasa","zeigen","bp","vergangenen","klimawandels","praktisch","bedrohten","rate","gewissen","bewertung","hundert","veroeffentlichung","einfluessen","globalen","green","ausgiebig","antarktis","widerspruch","beibehalten","kontinent","nasa","jahr","klimaforscher","schmilzt","prabhakar","einmaligen","bauen","klimawandel","retten","verringerten","stellen","technologie","erwaermt","weniger","weizen","klimawissenschaftler","sonne","besten","treibhausgase","talkshow",NA
"74",NA,NA,"abgabe","abgehalten",NA,NA,NA,NA,NA,NA,"abendlichen","abfaellt","abends","abgedruckt","abgegeben","abermals","abdruecke","abgefilmten","brachte","abbildungen","abfrage","ende","abfotografiert","steht","abgebrochen","abendblatt","irrefuehrend","dwd","pro","erklaert","no","veroeffentlicht","brennstoffe","beginn","nasastudie","programmen","berge","unterschiedliche","gewitter","seien","indirekte","laenger","eisen","huelle","gruener","ausstoss","bedeckt","schliessen","celsius","lufttemperatur","pearson","wissenschaftlichen","leichter","simulationen","stossen","erde","before","luftqualitaet","ursache","verursacht","vielen","wetterkarten","ipcc","beiden","windkraftanlagen","luedecke","temperaturen","zusammen","waermer","gegenueber",NA
"75",NA,NA,"abgaben","abgeholt",NA,NA,NA,NA,NA,NA,"abends","abfall","abendzeitung","abgefangen","abgegebene","abes","abe","abgefiltert","extremer","abbinder","abfragen","zahlreiche","abfotografierte","artikel","abgedeckt","abendlichen","bau","energietraeger","zeitraum","grafik","rob","laenger","coemissionen","gestiegen","natuerliche","reparaturen","beschaeftigen","warten","grafiken","angeblich","kontinent","zusammen","entweicht","hysterie","hinterfragen","beeinflussen","beispiellos","maxplanckinstitut","coanteil","meeresspiegel","punkten","behauptung","menschengemachte","staerkeren","treibhausgasemissionen","erdoel","betreibern","neigung","entwickeln","wetterdienstes","zehntausende","windkraftanlage","jahreszahlen","heute","weniger","nasa","treibhauseffekt","aktuell","warburg","jahre",NA
"76",NA,NA,"abgeaendert","abgeholzt",NA,NA,NA,NA,NA,NA,"abendzeitung","abflug","aberkannt","abgefeuert","abgegebenen","abfaelle","abel","abgefragt","geaendert","abbott","abgabe","staedten","abfotografierten","wurde","abgedruckt","abends","anstieg","geological","gesamten","jahre","temperaturen","stand","cokonzentration","zusammen","ozonschicht","rotorblaetter","beschriftung","schaden","gruen","tagen","kurzatmigkeit","immer","erdoberflaeche","indikator","hunderten","beschaffenheit","blaettern","sogar","cogehalt","recyceln","suedpol","studie","rahmstorf","suedhalbkugel","verdunstung","erneuerbarer","bleibenden","nieder","ueberqueren","wettervorhersage","aktuell","universitaet","klimaerwaermung","aktuelle","mehr","oelindustrie","waeldern","verursacht","wetter","anstieg",NA
"77",NA,NA,"abgebaut","abgeklaert",NA,NA,NA,NA,NA,NA,"aberkannt","abfolge","aberle","abgefilmten","abgeglichen","abfaellt","abend","abgefuehrt","geschichte","abbrechen","abgaben","angriffe","abfotografierter","°c","abgefangen","abendzeitung","studie","globale","weniger","energie","verursachten","seit","correctivorg","faktencheck","sciencefilesorg","selbstverstaendlich","betrachtung","channel","heisser","angegeben","langjaehrigen","bereits","feuer","inseln","kalten","brennstoffe","bnetza","wissenschaft","dlr","treibstoff","tesla","chemtrails","sonnenblumen","temperatur","erklaerte","etabliert","braunkohle","schreitet","nimmt","wlan","studien","schrieb","klimaschwindel","sei","meldung","reaktoren","weltklimarat","einfluss","professor","wissenschaft",NA
"78",NA,NA,"abgeben","abgekuerzt",NA,NA,NA,NA,NA,NA,"aberle","abfotografiert","abermals","abgefiltert","abgegrenzt","abfall","abendblatt","abgegeben","hambacher","abbrennen","abgeaendert","fall","abfrage","µm","abgefeuert","aberkannt","mehr","intergovernmental","menschen","menschen","voegel","abkommens","duerre","erklaert","sommer","subventionen","brennstoffe","pressemeldungen","hitze","ganz","last","monaten","flugzeuge","intensiver","kleinsten","brennstoffen","brandschutz","afp","dramatischer","waerme","trocken","climate","strahlung","treibhausgasen","jedoch","extreme","bundesministeriums","spuerbar","gebaut","zamg","of","gegenueber","reingruber","erklaerte","existenz","schwankungen","wissensstand","acht","genau","gebieten",NA
"79",NA,NA,"abgebildet","abgelassen",NA,NA,NA,NA,NA,NA,"abermals","abfotografierte","abes","abgefragt","abgehalten","abflug","abendlichen","abgegebene","heisser","abbruch","abgebaut","vier","abfragen","aachen","abgefilmten","aberle","organisationen","karte","deutschen","hoehe","vorhergesagt","alaska","duerren","instagram","verdeutlicht","thesen","carbon","zunehmenden","jan","zeigt","leistung","netz","fraglich","karten","knappen","cowerte","bundesverbands","vergangenen","eisbohrkernen","zuwachs","trockenen","coausstoss","temperaturen","umweltbundesamt","freigesetzt","fakten","coausstoss","vattenfall","einfluss","zentralanstalt","ganze","gewicht","solanki","stickstoff","ursachen","wissenschaftlerinnen","fuehrt","hoch","endet","erzeugt",NA
"80",NA,NA,"abgebildete","abgelaufen",NA,NA,NA,NA,NA,NA,"abes","abfotografierten","abfaelle","abgefuehrt","abgeholt","abfolge","abends","abgegebenen","juli","abbrueche","abgeben","heute","abgabe","aan","abgefiltert","abermals","aussehen","nordamerika","teil","artikel","vulkanischen","alberta","dwd","fire","waechst","trockenen","chinesen","globale","kirsch","heute","leitende","danach","fraglichen","kilogramm","kombination","denkbar","celsius","erklaert","entschuldigte","erneuerbare","umweltforschung","entwicklungen","treibhausgase","verbrennung","verursachte","feste","dazugehoerigen","voran","arten","zuordnung","teilen","beschreiben","tonnen","geworden","luft","landwirtschaft","unsinn","aktuellen","haustieren","niveau",NA
"81",NA,NA,"abgebildeten","abgelaufene",NA,NA,NA,NA,NA,NA,"abfaelle","abfotografierter","abfaellt","abgegeben","abgeholzt","abfotografiert","abendzeitung","abgeglichen","karten","abc","abgebildet","netz","abgaben","aap","abgefragt","abes","liegen","panel","jahren","jedoch","wissenschaftlichen","amerika","emissionen","kontrollierten","warming","ueberpruefen","coausstoss","kritiker","klimawandel","sagte","lokale","waere","frankfurt","klimaerwaermung","konventionellen","ding","chemische","tagen","erhoehung","polen","waerme","fluesse","umwelt","vulkanen","insel","flugzeugen","diesjaehrige","vorindustriellen","ermoeglichen","luft","muessen","radlader","bereits","verursachten","damals","aufzeichnungen","branche","heute","aktuell","forscher",NA
"82",NA,NA,"abgebrochen","abgelegt",NA,NA,NA,NA,NA,NA,"abfaellt","abfrage","abfall","abgegebene","abgeklaert","abfotografierte","aberkannt","abgegrenzt","presse","abdecken","abgebildete","jahren","abgeaendert","aargauer","abgefuehrt","abfaelle","beitrag","potsdaminstitut","genannten","heute","juli","anerkannten","erderwaermung","bewertung","wovon","unwissenschaftlich","coemissionen","versucht","konfrontiert","beispielsweise","matter","juni","geophysik","klimawandel","materialien","eindeutige","dunklen","studien","frankfurt","unglaubwuerdig","wetter","flugzeuge","waermer","vulkanischen","jaehrlichen","fossiler","drohende","zuordnung","bruecke","el","zeigen","zens","darstellung","bereits","folgen","mensch","oeffnung","netz","menschen","mehr",NA
"83",NA,NA,"abgedeckt","abgelehnt",NA,NA,NA,NA,NA,NA,"abfall","abfragen","abflug","abgegebenen","abgekuerzt","abfotografierten","aberle","abgehalten","proteste","abdeckung","abgebildeten","zeitung","abgebaut","abalo","abgegeben","abfaellt","seit","survey","aktivste","pro","demnach","angewiesen","extremwetter","natuerlichen","zuwachs","wetterdienstes","denkfabrik","wasser","kran","mittlerweile","messbaren","afp","gestoert","klimawandels","mimikama","energien","energie","deutlich","grad","begriff","irrefuehrend","intensitaet","warm","letzten","seit","gehoere","duisburg","bereits","wissenschaftlerinnen","errichtet","blick","aufgrund","kommenden","luft","zeitraum","menschliche","farben","aktuelle","studien","menschlichen",NA
"84",NA,NA,"abgedruckt","abgelehnte",NA,NA,NA,NA,NA,NA,"abflug","abgabe","abfolge","abgeglichen","abgelassen","abfotografierter","abermals","abgeholt","quadratmeter","abdruck","abgebrochen","artikel","abgeben","abbag","abgegebene","abfall","fuehren","umwelt","argon","rund","dabei","anonymousnews","folge","rund","entlarvt","windenergieanlagen","dutzend","test","landschaft","abriss","muster","juli","gewitter","kohle","momentanen","erde","erdumlaufbahn","archiviert","historischen","nutzer","metastudien","meteoschweiz","weltklimarat","zusammenbruch","allein","gehoerten","ebene","teilen","wissenschaftler","grafiken","deutlich","verwendet","jahre","schon","thema","forschung","autoren","fuenf","kohlendioxid","nature",NA
"85",NA,NA,"abgefangen","abgeleitet",NA,NA,NA,NA,NA,NA,"abfolge","abgaben","abfotografiert","abgegrenzt","abgelaufen","abfrage","abes","abgeholzt","tichys","abdruecke","abgedeckt","internet","abgebildet","abbau","abgegebenen","abflug","gehen","vulkanischen","carbon","thema","ern","ansaessige","globale","fakten","groesste","windkraftanlage","edgar","luft","meteorologischen","aegypten","natur","rund","giftiger","konstant","oekologisch","erneuerbaren","erneuerbaren","pro","hunden","leicht","ganz","natuerliche","weltklimarats","gegenueber","universitaet","gemessenen","einbeziehung","entfernte","international","landwirtschaft","sehen","unabhaengige","zeitung","ard","entstehen","auswirkungen","effekt","rund","verursacht","rueckgang",NA
"86",NA,NA,"abgefeuert","abgelenkt",NA,NA,NA,NA,NA,NA,"abfotografiert","abgeaendert","abfotografierte","abgehalten","abgelaufene","abfragen","abfaelle","abgeklaert","uebertrieben","abe","abgedruckt","genau","abgebildete","abbauen","abgeglichen","abfolge","eigenen","zentralamerika","coausstoss","tatsaechlich","physiker","argument","httpdpaqdenyal","zeitraum","behaupten","windraeder","emissionen","deutscher","mitteltemperatur","aeltesten","portraet","zeigen","globus","konzentration","physiker","european","flamme","abkuehlung","kalten","umwelt","experten","niederschlaegen","zunahme","region","rund","gestoert","energiegewinnung","kaeme","gebe","globalen","geteilt","wissenschaftler","orange","bernhard","ausgetrocknet","aufgrund","institute","angetrieben","of","einfluss",NA
"87",NA,NA,"abgefilmten","abgelesen",NA,NA,NA,NA,NA,NA,"abfotografierte","abgebaut","abfotografierten","abgeholt","abgelegt","abgabe","abfaellt","abgekuerzt","verbrennung","abel","abgefangen","drei","abgebildeten","abbauprodukt","abgegrenzt","abfotografiert","hingegen","betraegt","doppelte","aktivitaeten","hochschule","arktis","httpslibrarywmointdocnumphpexplnumid","fuehren","beschreibt","winter","erdoberflaeche","hinausgeht","neues","anderthalb","projekte","beispiel","halben","kuerzer","planning","feuchter","heisses","amerikanischen","klimatologe","region","sprechen","pegelstaende","natuerliche","dirk","schreibt","gutachter","energien","bundesstaat","rest","radioaktive","artikel","forschung","gruen","dramatischer","coleman","weltweit","produzieren","bildartikels","aktuelle","deutschlands",NA
"88",NA,NA,"abgefiltert","abgenommen",NA,NA,NA,NA,NA,NA,"abfotografierten","abgeben","abfotografierter","abgeholzt","abgelehnt","abgaben","abfall","abgelassen","zugaenglich","abend","abgefeuert","zeigt","abgebrochen","abbild","abgehalten","abfotografierte","insgesamt","research","emittiert","bremen","pflanzen","aufsaetze","httpswwwumweltbundesamtdedatenklimaatmosphaerischetreibhausgaskonzentrationentextpart","antarktis","national","wlan","errichtung","zunahme","panikmache","anlage","punkten","aendere","hertz","lust","praktiziert","flankierenden","internetverbindung","anlagen","klimawandel","wesentlich","rot","regen","erklaerte","aktivitaet","ausstoss","helle","erde","global","herangezogen","ausbruch","bereits","behauptungen","artikel","heisser","dresden","nie","tatsaechlich","bundesverband","einfluss","wirtschaftsminister",NA
"89",NA,NA,"abgefragt","abgeordnete",NA,NA,NA,NA,NA,NA,"abfotografierter","abgebildet","abfrage","abgeklaert","abgelehnte","abgeaendert","abflug","abgelaufen","zusatz","abendblatt","abgefilmten","nutzer","abgedeckt","abbilden","abgeholt","abfotografierten","aehnlich","menge","erde","celsius","natur","ausstoss","industrialisierung","ausmass","wachstum","erjahre","feuchten","legen","physik","anstrengungen","regional","angeordneter","herzschlag","mengen","recycelt","gemessenen","marieluise","archiven","koeter","seit","deutlich","tanks","klimaabkommen","stoesst","benfordsche","juergen","erneuerbare","mensch","eintrag","gewitter","for","farben","oberen","hitzetage","erdatmosphaere","abgeschaltet","circa","bundesverbandes","hauptverursacher","entwicklung",NA
"90",NA,NA,"abgefuehrt","abgeordneten",NA,NA,NA,NA,NA,NA,"abfrage","abgebildete","abfragen","abgekuerzt","abgeleitet","abgebaut","abfolge","abgelaufene","allerdings","abendlichen","abgefiltert","zufolge","abgedruckt","abbildet","abgeholzt","abfotografierter","links","energieagentur","gemessen","change","millionen","australien","klimafolgenforschung","aussprach","happy","unterschiedlich","fiktiven","verstaerkt","redaktionen","ardfaktenfinder","related","anomalien","immens","menschlich","roberto","gewachsen","niedrigen","arizona","kohlensaeure","ueberschrift","michael","umgeleitet","sei","abweichungen","bundesanstalt","klimas","facebookfoto","bedingungen","anteil","glaubwuerdig","mehr","welt","laesst","menschengemachten","feuer","andirrio","sehen","coausstoss","klimaforschung","etwa",NA
"91",NA,NA,"abgegeben","abgeordnetenentschaedigung",NA,NA,NA,NA,NA,NA,"abfragen","abgebildeten","abgabe","abgelassen","abgelenkt","abgeben","abfotografiert","abgelegt","arbeitet","abends","abgefragt","darauf","abgefangen","abbildung","abgeklaert","abfrage","stelle","mittel","geographic","climate","zuletzt","autorinnen","kohlendioxidkonzentration","blitze","inzwischen","eeg","finnischen","professor","schickt","ausbeutung","sao","arktische","intensiven","messbar","rotorblaettern","giftigen","norden","baeume","konsens","ueberprueft","kommenden","umwelt","osten","koenne","chemtrails","klimaschutz","flaechendeckenden","metern","wirken","mythos","immer","je","immer","nahrungsmittelversorgung","intensiver","coanteil","anteil","cogehalt","klimas","research",NA
"92",NA,NA,"abgegebene","abgeordnetenhaus",NA,NA,NA,NA,NA,NA,"abgabe","abgebrochen","abgaben","abgelaufen","abgelesen","abgebildet","abfotografierte","abgelehnt","beanspruchen","abendzeitung","abgefuehrt","bild","abgefeuert","abbildungen","abgekuerzt","abfragen","laut","deutschlands","global","cokonzentration","kaum","bear","langsam","braenden","beginn","university","fossilen","rolle","schnellen","bedeckt","satellitenfoto","ausbau","ionosphaere","messungen","rueckbau","globalen","photovoltaikanlagen","bedeckt","konversationslexikon","zeigen","globale","umweltbundesamts","gegenueber","stossen","futter","laien","gegenwaertig","hitze","moeglich","posten","fall","postings","welt","norddeutschland","klimaerwaermung","deutschlandkurier","strom","eeg","snow","widerlegt",NA
"93",NA,NA,"abgegebenen","abgeordnetenhauses",NA,NA,NA,NA,NA,NA,"abgaben","abgedeckt","abgeaendert","abgelaufene","abgenommen","abgebildete","abfotografierten","abgelehnte","bundesland","aberkannt","abgegeben","schreibt","abgefilmten","abbinder","abgelassen","abgabe","drei","ziel","hunde","derzeitige","pruefen","beeinflusst","liefern","duke","prozess","bundesverband","fossiler","gewonnen","silke","beinahe","schnee","bedacht","jahreszeit","methan","schuld","gutachten","schlagen","benoetigten","messwerte","handelt","arten","windraeder","institutionen","wasser","gase","lebensraum","gemuese","schiff","erschienen","phaenomen","zeit","falsch","je","orange","kohle","erjahre","koennten","eisschild","temperaturentwicklung","hamburg",NA
"94",NA,NA,"abgeglichen","abgeordneter",NA,NA,NA,NA,NA,NA,"abgeaendert","abgedruckt","abgebaut","abgelegt","abgeordnete","abgebildeten","abfotografierter","abgeleitet","gebieten","aberle","abgegebene","°c","abgefiltert","abbott","abgelaufen","abgaben","kommt","amerika","hundes","energien","waere","belegbar","menschengemachten","gebiet","nachrichten","laengere","gegriffen","menschliche","stets","besonderer","schuld","bedeckt","juengste","miller","sensor","gutem","schneefall","biodiversitaet","orange","steckt","heisst","winter","haeufiger","landes","geowissenschaften","lebensweise","hertz","olaf","kaum","stoerungen","verwendet","mitte","atmosphaere","rmc","longin","geschwindigkeit","einschraenkungen","enden","treibhausgasemissionen","wissenschaftler",NA
"95",NA,NA,"abgegrenzt","abgeraten",NA,NA,NA,NA,NA,NA,"abgebaut","abgefangen","abgeben","abgelehnt","abgeordneten","abgebrochen","abfrage","abgelenkt","gefaellt","abermals","abgegebenen","µm","abgefragt","abbrechen","abgelaufene","abgeaendert","dabei","wissenschaftler","kaeltewelle","erdachse","hoch","beschreiben","methan","global","zukunft","menschliche","getreide","werte","strom","besucherinnen","staemmen","befaende","kilometern","mittelalter","sensoren","hubschraubern","schwedisch","bloss","physik","institut","ergebnis","zunehmen","research","universitaet","gestein","legten","importierte","dauer","geschichte","worden","deutschland","veraendert","heiss","schnee","temperaturanstieg","natuerlichen","konzentration","erdgeschichte","rund","erklaerte",NA
"96",NA,NA,"abgehalten","abgerechnet",NA,NA,NA,NA,NA,NA,"abgeben","abgefeuert","abgebildet","abgelehnte","abgeordnetenentschaedigung","abgedeckt","abfragen","abgelesen","genehmigung","abes","abgeglichen","aachen","abgefuehrt","abbrennen","abgelegt","abgebaut","darin","sei","katzen","erlaeutern","berichterstattung","beseitigt","moore","globalen","gross","natur","gewonnen","verschiedener","uebereinander","bewoelkt","stellvertretender","bemerkbar","kleinsten","modifizierten","sheet","industrielle","sonnenstrahlen","bundesverbandes","raumfahrt","jahr","deutschland","sei","zustand","fliegen","hort","markiert","jaehrlich","groesseren","weniger","gelegenen","behauptung","rund","heisseste","stoevesandt","wachstum","podersdorf","entspricht","erdoberflaeche","deutlich","alaska",NA
"97",NA,NA,"abgeholt","abgeriegelt",NA,NA,NA,NA,NA,NA,"abgebildet","abgefilmten","abgebildete","abgeleitet","abgeordnetenhaus","abgedruckt","abgabe","abgenommen","geplanten","abfaelle","abgegrenzt","aan","abgegeben","abbruch","abgelehnt","abgeben","deutlich","weniger","klimaschutz","erneuerbaren","stellen","betont","natuerliche","grad","daten","peerreviewverfahren","glueck","zeigt","unsicherheiten","binnen","stoerungen","bremen","kondensstreifen","momentanen","sondermuell","kalt","spielten","celsius","theoretischen","universitaet","weniger","einfluss","jahren","produziert","menschengemachten","nathan","kennzeichnungen","wasserstoff","facebookpost","fehlerhafte","seien","tausende","hitzewellen","temperaturkarte","zugenommen","starkregen","betroffen","erneuerbare","user","centre",NA
"98",NA,NA,"abgeholzt","abgerufen",NA,NA,NA,NA,NA,NA,"abgebildete","abgefiltert","abgebildeten","abgelenkt","abgeordnetenhauses","abgefangen","abgaben","abgeordnete","hessische","abfaellt","abgehalten","aap","abgegebene","abbrueche","abgelehnte","abgebildet","zeigt","behauptung","lithiumionenbatterien","fabian","pro","betrieben","oel","intensitaet","august","sondermuell","gruende","extrem","veraendern","braeunlich","systematischen","bundesumweltministerium","lee","naechster","spektrum","klima","stichwort","duerren","trockener","prozent","je","liegt","studien","wissenschaftlichen","meteorologe","natuerliches","kernenergie","aufgrund","folgen","ausgemacht","welt","beryllium","meteorologe","wetter","infrage","treibhausgase","verursacht","erneuerbaren","verursachten","climate",NA
"99",NA,NA,"abgeklaert","abgesagt",NA,NA,NA,NA,NA,NA,"abgebildeten","abgefragt","abgebrochen","abgelesen","abgeordneter","abgefeuert","abgeaendert","abgeordneten","kommunen","abfall","abgeholt","aargauer","abgegebenen","abc","abgeleitet","abgebildete","ab","correctiv","mensch","globalen","quellen","beunruhigend","rich","jakobshavngletscher","research","tonnen","heiss","hierfuer","veraenderung","bricht","trockener","celsius","luftraum","natuerliche","temperaturen","kuemmern","stillstehen","energiewende","ungenauen","gibt","zdf","ufer","of","etwa","reduzieren","normalfall","kernkraftwerke","milliarden","insgesamt","erzeugt","abhaengigkeit","dlr","prognose","wetterbericht","wissenschaftlichen","ueberschwemmungen","geringe","erneuerbarer","times","coausstoss",NA
"100",NA,NA,"abgekuerzt","abgeschaetzt",NA,NA,NA,NA,NA,NA,"abgebrochen","abgefuehrt","abgedeckt","abgenommen","abgeraten","abgefilmten","abgebaut","abgeordnetenentschaedigung","luegen","abflug","abgeholzt","ab","abgeglichen","abdecken","abgelenkt","abgebildeten","immer","weltweit","oekobilanz","grad","vergangenen","binden","sommer","karten","wirkt","auftreten","heisse","unsinn","verstanden","bundesumweltministerium","typische","darlegt","masse","natuerlicher","trockenheit","markierungen","turbine","gebaut","verschiedenen","rahmen","verursachen","grossen","frueher","wissenschaftliche","riedel","ozean","kleinwagen","verlauf","massnahmen","schuld","analysierte","energiequelle","sachstandsberichts","windenergie","verursacht","ursachen","investoren","erwaermt","natur","cokonzentration",NA
