"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"38",NA,NA,"vergangenen","wurde","aap","abbauprodukt","lebenden","aargauer","erklaerung","abbildet","maenner","konnte","handelt","alkohol","text","menschen","medien","sowie","veroeffentlichte","mal","verbreitet","eltern","quelle","stellte","bitte","per","gewalt","insgesamt","frau","ermittelt","westfriedhof","muslimische","jaehrige","wurden","artikel","philosophia","urinieren","tag","facebookbeitrag","vorfall","mann","grossen","per","gewalt","scytl","wochenende","anfrage","gegeben","psychisch","toetungsdelikte","verletzt","bereitstellungsraum","offenburg","berliner","thueringen","polizeipresse","menschen","saechsische","demonstrationen","tat","schulen","wiesbaden","staatsanwaltschaft","per","teilte","montag","mannes","erik","razzia","gab","abendlichen"
"39",NA,NA,"wegen","°c","aargauer","abbild","mitteilen","ab","festgenommene","abbildung","merkmal","frau","details","laut","jaehrige","ausserdem","ermittlungen","schreibt","begangen","deutschen","kinder","jaehrige","taeter","behauptung","briefs","insgesamt","luebcke","maedchen","swr","opfer","deutschland","schlossparkklinik","kind","gestorben","teilte","schreibt","facebooknutzerin","thueringen","fuenf","tod","jugendhilfeeinrichtung","kriminalitaet","todesfall","verletzt","dementiert","verbreitet","presseagentur","sprecherin","email","welpen","sei","moerder","unbekannte","seien","angesprochen","segeberg","jaehrige","verletzt","absichtlich","tempohomes","straftaten","wolf","uhr","ankereinrichtung","verstorbenen","leben","zustaendigen","bisher","schusswaffe","volksverhetzung","abends"
"40",NA,NA,"offensichtlich","µm","ab","abbilden","mutmasslich","abalo","festnahme","abbildungen","missbrauch","gebete","ermittlungen","gemeldet","landgericht","laut","foto","blog","chemnitz","mehreren","volksverhetzung","krankenhaus","tatverdaechtige","januar","brunnen","worden","tatverdaechtige","vergewaltigung","haetten","faelle","tat","staatsanwaltschaft","kneiding","mitteilung","ramelow","sei","ertrinken","berliner","sei","schreibt","tag","teilte","sei","anschlag","krankenhaus","baeke","vorgehen","vorfall","polizisten","woelfen","ansprechen","pfungstadt","vermisst","spekulationen","versucht","suizid","verstorben","wasserwerfern","verletzung","todesfall","ukrainerin","wurde","fenster","einrichtung","sprecher","gegeben","vorfall","kriminellen","stadtverwaltung","polizisten","abendzeitung"
"41",NA,NA,"tatsaechlich","aachen","abalo","abbildet","pendant","abbag","frei","abbinder","miteinander","gestanden","nazi","borstel","philosophia","schreibt","opfer","haetten","darunter","bestaetigt","vortrag","kurier","derzeit","wurden","buero","bezeichnet","berlin","zuwanderer","kreistag","gestossen","falschmeldung","uhr","zuglinkde","duden","schwer","gegeben","mitteilung","berichtet","uhr","sei","frau","schusswaffengebrauch","jungen","bestaetigen","toetete","familie","meldung","laut","landkreises","woelfin","fotos","sexuelle","maenner","worden","bekannt","unfall","pressemitteilung","montag","klinik","uebergriff","schreiben","gesetzt","opfer","freitag","diebstaehlen","jungen","screenshot","missbrauch","stuttgart","urteil","aberkannt"
"42",NA,NA,"zeit","aan","abbag","abbildung","plattformen","abbau","freigelassen","abbott","moschee","getoetet","polizisten","einladung","taten","dafuer","phantombild","montag","hamburger","drei","deutschen","polizeigewerkschaft","gebe","quelle","elternbrief","behauptung","schreibt","teilte","mehr","personen","artikel","fall","bewertung","festgenommen","vorfall","pressemitteilung","starb","festi","wochenende","gefahr","bka","straftaten","wdr","fluechtlinge","wegen","feuerwehrmann","kinder","bayern","abgegeben","maennern","vorfaelle","sprecher","helfer","hause","ermittlungen","verschwunden","nachricht","freien","mitteilung","gemeint","ermittelt","mehr","maedchen","krankenhausgruppe","ermittelt","dpa","bundesanwaltschaft","roma","taeter","uhr","aberle"
"43",NA,NA,"betrieben","aap","abbau","abbildungen","pressesprecher","abbauen","gab","abbrechen","polizeipraesidiums","gruebe","somalier","faktencheck","juni","antwort","polizeimeldung","gab","herkunft","worden","konnte","rechtschreibfehlern","schreibt","berichtete","februar","facebookseite","bekannt","deutsche","januar","august","handele","deutsche","menschen","frauen","nachfrage","sprachnachricht","junge","kind","hund","mal","haushaltsmitgliedern","person","jaehrige","terroranschlag","artikel","geschuetzten","bericht","grundschule","halle","auto","seibert","gefunden","kreis","wurde","erstaufnahmeeinrichtung","gab","jugendlichen","zeitungen","konnte","schwangere","tuer","taten","ausgetauscht","maedchen","ladenbesitzer","einsatz","daenemark","angriff","personen","sprecher","abermals"
"44",NA,NA,"gegriffen","aargauer","abbauen","abbinder","pressesprecherin","abbauprodukt","ganz","abbrennen","schlagzeile","migrationshintergrund","staatsanwalt","halleleaks","personen","baby","staatsanwaltschaft","beiden","huber","deutsche","frau","tatverdaechtigen","gruppe","angaben","haetten","artikel","verletzt","uhr","auseinandersetzung","brandenburg","araber","vater","vergewaltigungen","kindern","teil","gekommen","arzt","drei","auto","aufgefunden","kindeswohlgefaehrdung","jaehrige","bekannt","offenen","sprecherin","paedagogin","schreibt","kassel","schueler","bka","stuttgart","pressemitteilung","mercedes","zuvor","locken","notaufnahme","junge","freiburg","clara","berlin","zustaendige","gewalt","polizisten","marokkanische","rufen","mann","daenischen","konnte","abgeschoben","amtsgericht","abes"
"45",NA,NA,"betroffenen","ab","abbauprodukt","abbott","sagt","abbild","geaendert","abbruch","schrieb","morgengebet","veroeffentlichte","haolamde","nachfrage","ermittlungen","tat","geschlossen","indexexpurgatorius","aehnlichen","stadt","verletzt","haetten","aufgeklaert","innenministerium","angaben","kontext","frauen","iuliana","berlin","attentaeter","per","stadt","lengsfeld","arppe","stadt","zeitung","berlin","demonstrationen","deutschlandkurier","vergewaltigung","facebookbeitrag","polizisten","tag","jungen","staatsanwaltschaft","medien","leipziger","aufgrund","brandenburg","schule","ort","einsatz","sprecher","mutmassliche","koerperverletzung","kindern","schreibt","erlitt","pressestelle","familie","busfahrer","geworden","mississauga","sprachnachricht","achtung","dresden","haetten","gesuchten","attackiert","abfaelle"
"46",NA,NA,"lang","abalo","abbild","abbrechen","sozialamt","abbilden","gelassen","abbrueche","schwerem","muslimischen","anfrage","kategorie","schon","herkunft","bayern","handelte","insgesamt","anzeige","per","personen","wegen","autorin","jaehrige","jedoch","stadt","menschen","polizeito","wegen","berichteten","kriminalitaet","anonymousnews","polizist","aufgefunden","deshalb","anfrage","mal","weissen","verletzt","krankenhaus","samstag","email","tuer","worden","teltow","geschichte","mitteilte","insgesamt","sozialen","motiv","zuwanderer","juli","oeffentlichkeit","mutmasslichen","klinikum","brandenburg","presseagentur","ermittlungen","badenwuerttemberg","fritz","timo","ahrtal","polizeipraesidiums","supermaerkte","gregor","festgenommen","gewalt","ermittelt","blog","abfaellt"
"47",NA,NA,"senatsverwaltung","abbag","abbilden","abbrennen","vergewaltigen","abbildet","gewalt","abc","sowohl","schuelerin","bz","mario","echtjetzt","mann","email","restaurants","niedersachsen","beymel","haetten","bestaetigt","tuerkisch","berliner","maedchens","behauptet","ausserdem","johanna","wiesbaden","januar","eisleben","wurde","beispiel","reul","breitscheidplatz","sprecher","schreibt","mittlerweile","george","zimmer","verdacht","stundenkilometer","obduktion","strasse","unbekannte","arzt","dpa","frau","zeitung","person","mannes","kriminalstatistik","nordrheinwestfalen","fotos","reichelt","november","sagte","unbekannt","gesichtspunkten","veroeffentlichte","anfrage","auslaender","sprecherin","segall","ubahn","runter","geruecht","uhr","gericht","holocaustleugnerin","abfall"
"48",NA,NA,"stecken","abbau","abbildet","abbruch","vergewaltigung","abbildung","gruppe","abdecken","stadt","worden","klar","perennis","wurden","muslim","schreibt","sachsen","straftaten","eltern","seien","gegeben","heisst","binnen","mann","handelt","bkabericht","mail","seien","juli","pegida","bisher","zwei","tierschutzverein","ermittlungen","mann","erscheinen","sagt","wurde","veroeffentlichte","fall","wegen","pressemitteilung","gebracht","gab","tod","ausschreitungen","schwer","schreibt","verantwortlich","anweisung","bestaetigte","mannes","essen","rias","arbeitgeber","arzt","allgemeinen","jungen","pressesprecher","formulierung","zwei","sagt","staatsanwaltschaft","jaehrige","staatsanwaltschaft","meth","falschmeldung","polizisten","mob","abflug"
"49",NA,NA,"letzten","abbauen","abbildung","abbrueche","wolfgang","abbildungen","gruppierung","abdeckung","taeter","maenner","gegenueber","philosophia","falsch","staatsangehoerigkeit","sexuellen","sollen","terrorzelle","erfahren","text","amberg","kinder","express","raum","davon","bkasprecherin","medienberichten","jahren","verletzt","sicherheitsdienst","familie","boden","gegeben","terroranschlag","zeitung","uhr","offenbar","weisse","deutsche","drei","kindern","behauptungen","anfrage","keinerlei","sonntag","einsatztaktik","hannover","gab","klinik","fall","frauen","gekommen","jungen","stadtverwaltung","fall","wurde","vier","kleinstpartei","teilte","pressesprecher","hamburger","beitrags","staedtische","jaehriger","menschen","reul","verletzt","medienberichten","rachor","abfolge"
"50",NA,NA,"quelle","abbauprodukt","abbildungen","abc","wollten","abbinder","gruppierungen","abdruck","tat","gibt","berliner","rettungskraefte","journalistenwatch","tatverdaechtige","wohnung","teilte","tier","facebooknutzer","frauen","baby","zwei","gekommen","september","abendblatt","breitscheidplatz","gab","abend","september","sprecher","geht","drei","berichtete","kinder","warnung","tweet","wurde","baustellen","strasse","samstag","pressemitteilung","maenner","kindern","berichtet","krankenhaus","luebbecke","berichtet","darueber","email","bislang","schwedischen","verteilt","krimineller","templin","seien","gegeben","stadt","razzia","wurden","pressestelle","beschaedigt","bestaetigte","staedtischen","geruechte","pressesprecher","gruppe","artikel","gefunden","sass","abfotografiert"
"51",NA,NA,"kriminalstatistik","abbild","abbinder","abdecken","zeit","abbott","hiess","abdruecke","verurteilt","deutscher","worden","sohn","autor","truth","leben","uhr","wegen","fazit","zwei","pforzheim","zufolge","hessische","skinheads","aktueller","georgien","per","unfall","frau","stephan","behauptet","steht","mehr","mal","wurde","steht","stadt","duesseldorf","junge","uhr","geschlagen","schuelerin","abend","pressemitteilung","wegen","philosophia","dortmund","buergerlichen","fall","leipzig","drei","monate","nichtdeutsche","transporter","haus","auslaenderinnen","opfer","soweit","informationen","strasse","geworden","haetten","vandalismus","allgemeine","angaben","antwortete","belege","tat","stadtverwaltung","abfotografierte"
"52",NA,NA,"anfrage","abbilden","abbott","abdeckung","zurueck","abbrechen","informationen","abe","verurteilten","maerz","kindes","truth","migranten","vorbereitung","wurden","zufolge","faelle","freiburg","deutsche","berliner","englischunterricht","kamen","spekulationen","aufgegriffen","maenner","maenner","gekommen","worden","tatverdaechtige","breitscheidplatz","kollegen","text","wurde","geschlossen","aufgenommen","androhung","einsaetze","berichteten","spaeter","jungen","schrieb","leipzig","behoerden","nachricht","polizeiinspektion","furtner","feuerwehr","zwei","screenshot","wuppertal","kindern","nichtdeutschen","winklers","falschmeldung","chemnitz","tag","verletzungen","pressemitteilung","facebookbeitrag","bestaetigte","wurde","zeugen","fakten","worden","nordrheinwestfalen","ermittelt","deutsche","bestaetigte","abfotografierten"
"53",NA,NA,"berlin","abbildet","abbrechen","abdruck","bereits","abbrennen","internet","abel","nachkommen","behauptet","maedchen","verkauft","dresden","zoosos","kontaktiert","angaben","zeitung","gegeben","aehnlichen","behauptung","festgenommen","kindern","teilt","aufgeklaerte","messer","gegeben","deutschland","seien","weilheim","ermittlungen","zeitung","veroeffentlichte","fuenf","abend","internet","augsburger","iopc","zwei","getrennt","koerperverletzung","worden","behandelt","verbreitet","berichteten","rbb","stadtverwaltung","journalistenwatch","kindern","sachsenanhalt","bad","berliner","straftaeter","auto","email","drk","dpa","wohnung","aerztin","bestaetigte","bericht","bekannt","schreiben","dpa","nachts","aeusserte","betroffenen","teilte","behoerden","abfotografierter"
"54",NA,NA,"sei","abbildung","abbrennen","abdruecke","deutschen","abbruch","inzwischen","abend","neun","migranten","tathergang","vorfall","exhibitionismus","veroeffentlichte","bekannt","webseite","kinder","halleleaks","angetan","asylbewerber","frankfurt","muslim","telefonisch","behauptete","mord","jungen","brief","haetten","belege","karlsruhe","deutschen","pinews","sagte","ausschreitungen","faktencheck","brandstiftung","mordopfer","fall","darum","rigaer","seien","bekanntwerden","berufung","frau","skinheads","verdaechtigen","polizeipraesidium","jugendlichen","teilte","vorfall","personen","taeter","berliner","haetten","eingeleitet","teilnehmern","anfrage","anfeindungen","aushaenge","kindern","meldungen","marokkanischen","kindes","straftat","spaeter","monaten","jaehrige","einsatzkraefte","abfrage"
"55",NA,NA,"°c","abbildungen","abbruch","abe","geteilt","abbrueche","kontaktiert","abendblatt","fluechtlinge","quelle","verletzungen","blog","frau","bundespolizei","afd","dziuballa","schon","jaehrigen","begangen","wurden","hamburg","niedersaechsischen","tod","bkasprecherin","pks","haetten","gestossen","stadt","email","magdeburg","spaeter","spaeter","politisch","beamten","belege","festgenommen","polizeigewahrsam","per","infizierung","email","haetten","erteilt","einsatz","presseagentur","staatsanwaltschaft","haetten","querdenkendemonstration","angst","menschen","bka","nachdem","transporter","kind","medien","gestanden","gericht","krankenhaus","ermittlungen","begleitung","ausserdem","mal","mittelfinger","thueringen","aussage","quelle","gebe","getoetet","zug","abfragen"
"56",NA,NA,"µm","abbinder","abbrueche","abel","seien","abc","kontext","abendlichen","tuerkischen","handelt","martin","haetten","horst","kleine","konnte","grund","organisation","mordes","berg","jedoch","polizisten","oeffentlichkeit","unbestechlichen","ehe","polizeilichen","facebooknutzer","jaehriger","faellen","angaben","messerangriff","schrieb","geht","verletzt","bestaetigte","danach","fotocollage","tat","juni","wild","worden","mitteilung","innenstadt","behauptungen","raum","unfall","haus","saechsischen","antwortete","hinweise","hessen","ermittlungen","zuwanderer","jaehrige","sprecher","hause","danach","februar","geschaeftsfuehrung","behoerde","niedersaechsischen","seien","bewohner","sei","getoetet","nationalitaet","gekommen","anfrage","wurde","abgabe"
"57",NA,NA,"aachen","abbott","abc","abend","tatsaechlich","abdecken","mehreren","abends","wahren","angeklagten","berichtet","echtjetzt","jugendlichen","anonymousnews","auslaender","gruppe","gab","staatsanwaltschaft","bestaetigen","behauptungen","reutlinger","opfer","urkundenfaelschung","fast","schwert","veroeffentlichte","pressestelle","rosenheim","facebook","stgb","bericht","ausserdem","haetten","bka","wurde","jugendlichen","tatverdaechtigen","wochenende","zug","einsatzkraefte","st","sanitaeters","haetten","stadt","zwickau","landkreis","haetten","dpa","haette","hilfswerk","euskirchen","dortmund","oktober","maenner","hessen","berichtet","spaeter","jaehrigen","eingeleitet","boden","zeitung","vorfaelle","betroffene","dortmund","behoerden","rechte","warten","jugendamt","abgaben"
"58",NA,NA,"aan","abbrechen","abdecken","abendblatt","denen","abdeckung","meldungen","abendzeitung","leben","bestaetigte","fuenf","drei","mann","person","berger","hort","sollen","gehen","brunnen","fast","sticht","sachliche","volksverhetzung","genauen","sexuelle","haft","saalekreis","bundespolizei","behauptungen","streit","mal","uhr","afd","freitag","bericht","koerperverletzung","tichys","personen","pressemitteilung","steinmeier","zwei","sprecher","jahre","bewohnerinnen","sechs","gekommen","samstagabend","presseagentur","entfernt","hochwassergebiet","hinrichtungen","kreuznach","norwegischen","gegeben","identitaet","pressesprecherin","kennzeichen","klinikums","ermittlungen","berichtet","faelle","gelaende","saechsischen","offenbar","sei","meldung","zwei","kriminalitaet","abgeaendert"
"59",NA,NA,"aap","abbrennen","abdeckung","abendlichen","besuch","abdruck","offenkundig","aberkannt","ungefaehr","ermittelt","weder","faelle","mord","schwer","beteiligten","jaehrige","bekannt","personen","faktencheckorganisation","stimmt","unbekannt","syrische","vorfall","haette","tatverdaechtiger","halleleaks","staatsbuergerschaft","stattgefunden","identitaet","vorfall","angeklagte","nachfrage","schreibt","politisch","maenner","matzke","verurteilt","netz","jungen","festgenommen","faktencheck","medien","mitteilung","beitrag","teilte","berliner","schickte","liegen","stunden","katastrophengebiet","koblenz","angaben","namen","aufgefunden","kind","sprecher","gruppierung","starb","erzaehlt","nachfrage","geschichte","montag","fall","artikel","mitarbeiter","stadt","handele","medien","abgebaut"
"60",NA,NA,"aargauer","abbruch","abdruck","abends","celle","abdruecke","ordnete","aberle","deutschland","erneut","gegeben","deutscher","telefon","schrieb","daraufhin","jaehrigen","nennt","mann","festgenommen","beispiel","verletzt","tage","zurueckgekehrt","haetten","uhr","email","viersen","bekannt","zwei","zeugen","anonymousnewsru","faelle","sprecher","sachsen","stadt","staatsanwaltschaft","menschen","arkansas","teilte","gab","liegen","seien","bekannt","foto","artikel","gab","steinmeier","frau","raum","katzenbabys","krisenstab","todesfall","seien","ermittlungen","klinikleiter","per","teilnehmerzahlen","stuttgart","laegen","alt","verbreitet","daraufhin","wurde","bericht","gefunden","aufklaerung","amputiert","gruppe","abgeben"
"61",NA,NA,"ab","abbrueche","abdruecke","abendzeitung","deutschland","abe","polizei","abermals","daher","freital","wurden","gruenden","verdaechtige","kam","duesseldorf","jungen","deutschland","angebliche","gebracht","deutschen","facebooknutzer","teils","correctivanfrage","kindes","zuwanderung","bekannt","zug","wurden","bestaetigte","gab","blog","gekommen","falsch","taten","foto","telefonisch","leben","balearischen","stellungnahme","gewalt","mitarbeiter","leipziger","medienberichten","warnung","zustaendige","nordrheinwestfalen","psychischen","fluechtlinge","medienberichten","kinderleichen","landrat","deutsche","gemeinde","festgenommen","matzke","minuten","eingeleitet","tode","mittelfranken","haetten","zwei","beitrag","august","haetten","jugendliche","beleidigung","bedroht","berichteten","abgebildet"
"62",NA,NA,"abalo","abc","abe","aberkannt","verteilt","abel","presse","abes","jahren","ganz","aussagen","nachfrage","verweis","hinaus","jaehrige","kam","daenemark","informationen","gekommen","berichtete","wohl","bekommen","mindestens","klaerung","falsch","migranten","medien","ausserdem","netzwerken","webseite","falschmeldung","gab","anschlaegen","telefon","warnung","vorfall","pressemitteilung","bundeskriminalamt","stern","artikel","gutachten","rettungsdienst","bewertung","fotos","jungen","geschlossen","staatsbuergerschaft","gesuchte","angeklagten","messerangriff","polizeipraesidium","correctiv","afd","hessen","schilderung","links","pressesprecher","zwei","mutmasslichen","verantwortlich","frauen","mitteilung","muenchen","anfrage","wegen","brauns","bewohner","anfrage","abgebildete"
"63",NA,NA,"abbag","abdecken","abel","aberle","°c","abend","presseagentur","abfaelle","wegen","jaehrigen","aussage","frau","haetten","oeffentlichkeit","migrationshintergrund","kuriers","mehrere","konnten","grossstadt","bildungsministeriums","ueberschrift","fluechtlinge","tage","lebt","zudem","kind","bisher","chemnitz","faelle","bewertung","feuerwehr","correctiv","bodo","urteil","berichtete","blog","tod","flesch","foto","korrigiert","landau","berichtet","spaeter","schrieb","mecklenburgvorpommern","jaehrigen","nacht","getrennt","bierflaschen","querdenkerszene","polizeisprecher","betroffenen","mehrere","kostenlosen","stuttgarter","kindern","griff","inzwischen","niedersaechsischen","mdr","amtsgericht","nachgefragt","kind","eltern","opfer","insider","bezirksrats","tod","abgebildeten"
"64",NA,NA,"abbau","abdeckung","abend","abermals","µm","abendblatt","pressesprecher","abfaellt","anfrage","mutmasslichen","haetten","deutsche","seien","wurden","mutmasslichen","lagefilm","steht","tuerkei","haltlos","dresden","nennt","kreis","nachdem","mord","mann","frankfurt","mutter","mutmasslichen","faellen","weiteren","frankfurt","ermittlungen","erschoss","verfassungsschutzes","personen","screenshot","feuerwehr","jaehrigen","ergaenzt","mitteilung","rheinlandpfalz","dpa","alexanderplatz","gruppen","leben","anfrage","jugendliche","gift","brutalitaet","staatsbuergerschaft","pressemitteilung","ort","august","migrant","tageblatt","gegenueber","objektiv","verschickt","tagsueber","faelle","anklage","berichtet","starb","august","sprecherin","lka","gesuchte","haetten","abgebrochen"
"65",NA,NA,"abbauen","abdruck","abendblatt","abes","aachen","abendlichen","rede","abfall","sei","nahmen","hamburger","fluechtlinge","pressesprecherin","akt","mutter","maenner","teilte","nennt","herkunft","gekommen","news","mitteldeutschen","facebook","moschee","junge","afd","tagesschau","vergewaltigung","badenwuerttemberg","weitere","maedchens","erschiessen","frankfurt","verteilt","schrieb","veroeffentlichte","fatal","libyen","frauen","achtung","sprecherin","deutschen","angeblicher","seien","landkreis","schreibt","leitender","goeppingen","ermittlungen","tat","sat","mutmasslich","faellen","telefonseelsorge","vollstreckung","seien","tag","bekannt","unbekannten","hervor","bayern","nachfrage","tag","presseagentur","worden","ollsen","gezuendet","verurteilte","abgedeckt"
"66",NA,NA,"abbauprodukt","abdruecke","abendlichen","abfaelle","aan","abends","samstag","abflug","facebook","oberlausitzer","information","mehrere","afd","bus","streit","online","deutsche","thema","hilfswerk","korans","seien","weiteren","heisst","selbstbestimmung","mitteilte","bestaetigte","veroeffentlichte","behauptet","pressemitteilung","brief","neun","fasching","innenstadt","kindern","fakten","kindern","gekommen","reading","bruchsal","berlintiergarten","ort","mehrfach","ankam","heisst","naehe","behoerde","stehe","hannover","erschossen","familie","sozialamt","per","leben","thueringer","beteiligt","zunaechst","versammlungen","anfrage","verdaechtigen","insgesamt","beschuldigten","pressemitteilung","laut","strasse","mal","polizeieinsatz","grundschule","laut","abgedruckt"
"67",NA,NA,"abbild","abe","abends","abfaellt","aap","abendzeitung","samstagabend","abfolge","akt","richtungen","landgericht","bremen","ueberschrift","frankfurt","verletzt","politikstube","zwei","per","hunde","migrationshintergrund","januar","hintergrund","stimmt","sexuelle","tat","unterkunft","bekannt","allerdings","bekannt","landgericht","offenburg","gemeinde","mutmasslichen","jungen","teilte","mai","berichtete","ueberfall","coronaverdacht","bonack","geruecht","schreibt","bundesjustizministerium","ausserdem","hinweise","bestaetigte","nachfrage","polizeilich","frankwalter","gab","staatsanwaltschaft","anfrage","stattgefunden","tot","berichtet","medienberichten","artikel","seien","vergewaltigt","per","correctivfaktencheck","personen","gestorben","geschichte","deutschland","untersuchungshaft","kriminalstatistik","kind","abgefangen"
"68",NA,NA,"abbilden","abel","abendzeitung","abfall","aargauer","aberkannt","social","abfotografiert","anfuehrungszeichen","staatsangehoerigkeit","muenster","leben","sagt","frombach","meldung","polizeibericht","nachrichten","quelle","identifiziert","neuruppin","ausgeschlossen","personen","heute","stadtteil","bundesweit","spaeter","jedoch","angaben","gab","klinik","tat","harburg","nacht","unbekannte","berlinbrandenburg","landgericht","spaeter","darueber","intakten","breitscheidplatz","twitter","twitter","eingeleitet","eindruck","wurde","schrieb","teilte","polizeipraesidium","haftbefehl","rettungskraefte","tochter","spaeter","zustaendigen","sagte","todesfall","faktencheck","genannt","leben","vergewaltigung","worden","demonstrationen","statt","person","nachgefragt","angehoerigen","teilte","marburg","amputiert","abgefeuert"
"69",NA,NA,"abbildet","abend","aberkannt","abflug","ab","aberle","sonntag","abfotografierte","angehoerigen","tatverdaechtige","tod","trotzdem","bestaetigt","geboren","tag","tat","denen","berichtet","ja","opfer","eigenverantwortlich","syrer","klar","straftat","vollendeten","angeklagten","foto","migrationshintergrund","medien","haetten","tatverdaechtige","hundefamilie","unverletzt","hund","drk","schule","sprecher","medienberichten","vorliegt","einsaetze","ums","wochenblick","feuerwehr","correctivfaktencheck","brandenburg","dementierte","ganz","schule","innenstadt","mord","unfall","gekommen","teilweise","worden","stuttgart","insgesamt","medienberichten","fall","verhaftungen","screenshot","drk","erneut","artikel","familie","begangen","gesprochen","schusswaffen","betriebsrat","abgefilmten"
"70",NA,NA,"abbildung","abendblatt","aberle","abfolge","abalo","abermals","staatsanwalt","abfotografierten","angeklagte","zimmer","unmittelbar","stimmt","schreibt","jaehriger","ging","tatverdaechtige","titel","haette","jaehrige","saechsischen","erlitt","sichert","berliner","syrers","migranten","bulli","demnach","veroeffentlichte","bereits","stadt","vergewaltigung","lpt","volkmarsen","neun","eingestellt","frau","wurden","angriffen","hamburger","polizeisprecher","beamten","telefon","freilassung","courier","tag","entfernt","herr","straftaten","kultusministerium","sexuellen","angeblichen","veroeffentlichte","email","kindern","vorgehen","fall","gericht","angriff","nachgefragt","darueber","drohen","twitter","tat","sagte","daenische","ausschreitungen","untersuchungshaft","boellern","abgefiltert"
"71",NA,NA,"abbildungen","abendlichen","abermals","abfotografiert","abbag","abes","tageszeitung","abfotografierter","anhaltspunkte","jedoch","zeugen","angegriffen","wegen","klinikum","angaben","uebergriffe","menschen","november","klingt","schueler","ermittlungen","allgemeine","verschwinden","syrische","update","flaschen","facebook","jedoch","frau","zuwanderer","bisher","messer","medien","kreis","erstaufnahmeeinrichtung","bestaetigt","antwortete","beamten","gehe","rettungswagen","zustaendige","afd","kreiszeitung","dreist","jaehrigen","foerderschule","buerger","thueringen","lieferwagen","email","essen","nachfrage","ali","per","justizministerien","ueberschrift","angaben","wurde","drei","schrieb","erhoben","menschen","gebeten","linke","facebooknutzerin","personen","verdaechtige","durchsuchungen","abgefragt"
"72",NA,NA,"abbinder","abends","abes","abfotografierte","abbau","abfaelle","tat","abfrage","antwortete","stehen","quelle","angriff","anhaengig","mehrere","presseanfrage","vier","angeklagt","kam","kunsturhebergesetz","silvesternacht","flaschen","hannover","frauen","tatverdaechtige","mal","gysi","bereits","gibt","veroeffentlichte","mal","ueberschrift","muenchner","gehandelt","blog","hanau","gab","einrichtung","mutmasslich","akute","tatverdaechtigen","vier","bekannt","maedchen","freundin","wegen","niedersaechsischen","gegeben","wurden","muslim","bonn","versammlung","artikel","angriff","guido","erzaehlt","jedoch","pressesprecherin","wegen","zeitung","zusammenhang","erik","leben","arbeiteten","tod","festgenommene","welt","laut","festgenommenen","abgefuehrt"
"73",NA,NA,"abbott","abendzeitung","abfaelle","abfotografierten","abbauen","abfaellt","texte","abfragen","antworteten","autor","kinder","drogen","gekommen","messer","ueberschrift","wegen","anonymous","konnte","maennern","stuttgart","gegeben","leider","mutter","tatverdaechtiger","zitiert","jaehrige","aufenthaltserlaubnis","nachfrage","sprecherin","mehrere","muenchen","staatsanwaltschaft","indizien","muenchen","lehnen","deutschen","anonymous","gemeldet","sprecher","sagte","beitraegen","zeitung","saechsischen","gedroht","sachsen","oberschule","schule","jugendliche","schuette","eingerichtet","polizisten","personen","asylheim","brief","schreiben","handelt","pressemitteilung","maenner","moerder","anfrage","ermittlungen","email","credit","ergeben","leitende","handele","festgenommen","feuerwerkskoerpern","abgegeben"
"74",NA,NA,"abbrechen","aberkannt","abfaellt","abfotografierter","abbauprodukt","abfall","ueberschrift","abgabe","bad","fluechtlinge","person","jaehriger","haette","mord","twitter","bereits","anzeichen","tag","mitarbeiter","tat","generalanzeiger","maenner","online","totschlag","deutscher","sexuelle","bestaetigen","dresden","facebookbeitrag","wegen","reagierte","straftaten","jemand","sonntag","persoenlich","insgesamt","daenischen","jugendlichen","stunde","migranten","jedoch","bestaetigte","servern","mitteilt","gewalt","peta","nahe","facebookbeitrag","taeter","verurteilt","ums","nachdem","gewalt","verdacht","polizisten","aktivisten","per","mehr","tod","seien","hamburg","falsch","duesseldorf","bierflaschen","leitenden","medienberichte","herkunft","gewahrsam","abgegebene"
